Structures,chan_count,chan_mean_dim
WANJIF_clean,2,1.0
WANKOO_clean,2,1.0
WANNEH_clean,2,1.0
WANNIL_clean,2,1.0
WANRIM01_clean,0,-1.0
WANRIM_clean,0,-1.0
WAPSUE_clean,1,3.0
WAPTAL_clean,1,3.0
WAPTEP_clean,1,3.0
WAPTIT_clean,1,3.0
WAQDOJ_charged,1,3.0
WAQFAX_clean,1,3.0
WAQFAY_clean,1,2.0
WAQFIG_clean,1,3.0
WAQKUX_clean,1,3.0
WAQQUB_clean,0,-1.0
WAQTEQ_clean,1,3.0
WARFAY01_clean,1,3.0
WARFAY02_clean,1,3.0
WARFAY03_clean,1,3.0
WARFAY04_clean,1,3.0
WARFAY05_clean,1,3.0
WARFAY06_clean,1,3.0
WARFAZ_clean,1,3.0
WARFIG_clean,1,3.0
WARJAC_clean,1,1.0
WARWOC_clean,0,-1.0
WARXUL_clean,1,3.0
WASMIP01_clean,0,-1.0
WASMIP_clean,0,-1.0
WASMUB01_clean,2,2.0
WASMUB02_clean,2,2.0
WASMUB_clean,2,2.0
WASNIO_clean,0,-1.0
WASNOU_clean,0,-1.0
WASPAK_clean,2,2.0
WASQEP_clean,1,3.0
WASQIT_clean,1,3.0
WASTUG_clean,1,3.0
WASVES_clean,1,3.0
WATPIT_clean,0,-1.0
WAVQAN_clean,1,3.0
WAVQER_clean,1,3.0
WAVQIV_ion_b,1,3.0
WAVQOB_clean,1,3.0
WAVQUF_clean,0,-1.0
WAVQUH_clean,1,3.0
WAVRAO_clean,1,3.0
WAVREQ_clean,0,-1.0
WAVWEW_clean,2,1.0
WAWGOQ_clean,1,3.0
WAXHUB_clean,0,-1.0
WAXJAJ01_clean,0,-1.0
WAXJAJ_clean,0,-1.0
WAYKAK_clean,1,1.0
WAYMAM_clean,2,1.0
WAYMEQ_clean,1,1.0
WAYMEQ_clean_h,1,1.0
WAYMEQ_SL,2,1.0
WAYMIU_clean,1,1.0
WAYMIU_manual,2,1.0
WAYMOA_clean,1,1.0
WAYMOA_manual,2,1.0
WAZCUX_clean,2,1.0
WAZQIZ_clean,1,2.0
WAZQUL_clean,1,2.0
WAZRAS_clean,1,2.0
WEBKIX_charged,2,2.0
WEBKIZ_clean,1,3.0
WEBKOD_clean,2,2.0
WEBKOF_clean,1,3.0
WEBLAQ_charged,2,2.0
WEBQIF_clean,2,1.0
WEBQOL_clean,0,-1.0
WEBREC_clean,2,1.0
WEBROK01_clean,0,-1.0
WEBROK_clean,0,-1.0
WEBZEK_charged,0,-1.0
WECBAJ_clean,0,-1.0
WECBEN_clean,1,3.0
WECBOX_clean,4,1.0
WECFAN01_clean,2,1.0
WECFAN_clean,1,2.0
WECJAR_clean,1,1.0
WECJIZ_clean,1,1.0
WECSAZ01_clean,0,-1.0
WECSAZ_clean,0,-1.0
WEDQED_clean,1,1.0
WEDWUZ_clean,0,-1.0
WEDXAG_clean,0,-1.0
WEDXEK_clean,0,-1.0
WEFCAN_clean,1,3.0
WEFDAO_clean,0,-1.0
WEFDIW_clean,0,-1.0
WEFXEM_clean,2,1.0
WEFXIQ_clean,2,1.0
WEFZIS_clean,2,1.0
WEGDIX_charged,0,-1.0
WEGFUL_clean,2,1.0
WEGGAS_clean,2,1.0
WEGJUP_clean,0,-1.0
WEHHEY_clean,1,3.0
WEHHIC_clean,1,3.0
WEHHOI_clean,1,3.0
WEHHUO_clean,1,3.0
WEHJAW_clean,1,3.0
WEHJEA_clean,1,3.0
WEHJIE_clean,1,3.0
WEHJOK_clean,1,3.0
WEHNAA_clean,0,-1.0
WEHNAA_SL_part,0,-1.0
WEHPIJ_charged,1,2.0
WEHPOP_charged,1,2.0
WEHQAC_charged,2,2.0
WEHQEG_charged,2,2.0
WEHRIL_charged,2,2.0
WEJSAH_clean,0,-1.0
WEJWAL_clean,0,-1.0
WELTOX_clean,0,-1.0
WELTUD_charged,0,-1.0
WEMBUN_clean,1,3.0
WEMCAU_clean,1,3.0
WEMCEY_clean,2,1.0
WEMCIC_clean,2,1.0
WEMCOI_clean,2,1.0
WEMCUO_clean,2,1.0
WEMDAV_clean,2,1.0
WEMDID_clean,1,3.0
WEMDOJ_clean,1,3.0
WEMDUP_clean,1,3.0
WEMFAX_clean,1,3.0
WEMFEB_clean,1,3.0
WEMFIF_clean,1,3.0
WEMFOL_clean,1,3.0
WEMGAY,2,1.0
WEMHED_clean,0,-1.0
WEMJII_charged,2,1.0
WEMNAF_clean,1,1.0
WEMNEJ_clean,0,-1.0
WEMXIX,3,1.0
WEMYEU_clean,1,3.0
WENDIE_clean,1,1.0
WENKEH_clean,1,1.0
WENKIL_clean5b,1,1.0
WENKIL_manual,1,1.0
WENKOR_clean,1,1.0
WENKUX_clean5b,1,1.0
WENKUX_manual,1,1.0
WENLAE_clean5b,1,1.0
WENLAE_manual,1,1.0
WENLEI_clean,1,1.0
WENSIS_clean,0,-1.0
WERHIK_clean,1,1.0
WERKUZ_clean,0,-1.0
WESNIS_clean,0,-1.0
WESYAV_clean,2,1.0
WETPES_clean,1,3.0
WEVQIX_clean,1,1.0
WEVQOD01_clean,1,1.0
WEVQOD_clean,1,1.0
WEVQUJ_clean,1,1.0
WEVRUK_clean,1,1.0
WEVZUT_clean,2,1.0
WEWGAH_clean,0,-1.0
WEWTOI_clean,0,-1.0
WEXNIW_clean,0,-1.0
WEXQOF01_clean,0,-1.0
WEXQUL_clean,0,-1.0
WEXSEZ_clean,1,3.0
WEXTAV_clean,2,1.0
WEYMIY_clean,0,-1.0
WEYQAU01_clean,2,2.0
WEYQAU02_clean,2,2.0
WEYQAU03_clean,2,2.0
WEYQAU04_clean,2,2.0
WEYQAU05_clean,2,2.0
WEYQAU06_clean,2,2.0
WEYQAU07_clean,2,2.0
WEYQAU08_clean,2,2.0
WEYQAU09_clean,2,2.0
WEYQAU10_clean,2,2.0
WEYQAU12_clean,2,2.0
WEYQAU13_clean,2,2.0
WEYQAU14_clean,0,-1.0
WEYQAU15_clean,0,-1.0
WEYQAU16_clean,0,-1.0
WEZCIO_clean,1,1.0
WIBDAO_clean,0,-1.0
WICGEV_clean,2,1.0
WICQIJ_clean,0,-1.0
WICQOP_clean,0,-1.0
WIDQEG_clean,2,1.0
WIDTAF_clean,0,-1.0
WIDZOA_clean,0,-1.0
WIDZUG_clean,1,1.0
WIFBAQ_clean,1,1.0
WIFGOJ_clean,0,-1.0
WIFGUP_clean,0,-1.0
WIHCUM_clean,0,-1.0
WIHDUN_clean,2,1.0
WIHSEN_clean,0,-1.0
WIHSUD_clean,0,-1.0
WIHTAK_clean,0,-1.0
WIHTEO_clean,0,-1.0
WIHTIS_clean,0,-1.0
WIHVAL_clean,2,1.0
WIHVEP_clean,2,1.0
WIHWAN_clean,1,3.0
WIJDAV_clean,2,1.0
WIJDID_clean,0,-1.0
WIJXAQ_clean,1,3.0
WIJXEU_clean,1,3.0
WIJXIY_clean,1,3.0
WIKGII_clean,1,3.0
WIKLOT_clean,2,1.0
WIKNOU_clean,0,-1.0
WIKXAQ_clean,1,3.0
WIKXUJ_charged,2,1.0
WIKYAQ_clean,2,1.0
WILDUR_clean,2,1.0
WILFAZ_clean,2,1.0
WILGEE_charged,0,-1.0
WILGII_clean,2,1.0
WILGOO_clean,0,-1.0
WILGUV_clean,2,1.0
WILHIK_clean,2,1.0
WILNEL01_clean,0,-1.0
WILNEL02_clean,0,-1.0
WILNEL_clean,0,-1.0
WILRAK_clean,1,3.0
WILREO_clean,1,3.0
WILRIS_clean,1,3.0
WIMWEW_clean,2,2.0
WIMWIA_clean,2,2.0
WINCEC_clean,2,1.0
WIPDEF_clean,0,-1.0
WIPLOY_clean,1,3.0
WIPZEC_clean,4,1.0
WIRMOB_clean,1,3.0
WIRMUH_clean,1,1.0
WIRNAO_clean,2,1.0
WISKOA_clean,1,1.0
WISTID_clean,1,1.0
WISVEB_clean,1,3.0
WITJOA_clean,1,3.0
WITJUG_clean,1,3.0
WIVFIS_clean,1,1.0
WIVKOD_clean,1,2.0
WIVRAW02_clean,0,-1.0
WIVRIE_clean,32,1.0
WIVVII_clean,0,-1.0
WIWHUG_clean,2,1.0
WIWKIX_clean,1,3.0
WIWQOI_clean,1,3.0
WIWQUO_clean,1,3.0
WIXRUQ_clean,0,-1.0
WIYFAM_clean,1,3.0
WIYMOG_charged,1,3.0
WIYWAE_clean,2,1.0
WIYWEI_clean,2,1.0
WIYWOS_clean,2,1.0
WIYWUY_clean,2,1.0
WIYZOU_clean,1,2.0
WIZDAL_clean,1,1.0
WIZDEP_clean,1,1.0
WIZKOH_clean,1,3.0
WIZMAV02_auto,1,3.0
WOBBOG_clean,0,-1.0
WOBCAT_clean,0,-1.0
WOBCIB_clean,0,-1.0
WOBFOK_clean,2,1.0
WOBHEB01_clean,1,1.0
WOBHEB_clean,1,1.0
WOBHIF01_clean,1,1.0
WOBHIF02_clean,1,1.0
WOBHIF_clean,1,1.0
WOBHOL_clean,1,1.0
WOBHOM_clean,1,3.0
WOBQEL_clean,8,1.0
WOCGIG_clean,0,-1.0
WOCJII_charged,0,-1.0
WOCVUG01_clean,0,-1.0
WOCVUG_clean,0,-1.0
WOCWAN_clean,1,1.0
WODFOL_clean,2,1.0
WODPUC_clean,0,-1.0
WODQUD_clean,0,-1.0
WODRAK_clean,0,-1.0
WODREO_clean,1,2.0
WODROY_clean,0,-1.0
WODVOB_clean,1,3.0
WODWUJ_clean,0,-1.0
WODXAQ_clean,0,-1.0
WODXEU_clean,1,1.0
WOFVIX_clean,0,-1.0
WOFWET_clean,1,3.0
WOGHEG_clean,0,-1.0
WOGHOP_clean,0,-1.0
WOGHUV01_clean,0,-1.0
WOGLAF_clean,0,-1.0
WOGLAG_clean,0,-1.0
WOHBIF_clean,0,-1.0
WOHBOL_clean,1,1.0
WOHDON_clean,1,3.0
WOHQAN_clean,1,2.0
WOHSIV_clean,2,1.0
WOHSOB_clean,2,1.0
WOHZAU01_clean,0,-1.0
WOHZAU01_clean_h,0,-1.0
WOHZAU_clean,0,-1.0
WOJJOV_clean,2,1.0
WOJJOV_SL,2,1.0
WOJYEB_clean,2,1.0
WOJYIF_clean,2,1.0
WOJYOL_clean,2,1.0
WOJYUR_clean,2,1.0
WOJZAY_clean,1,3.0
WOJZEC_clean,1,3.0
WOJZIG_clean,1,3.0
WOJZOM_clean,1,3.0
WOLFAG_clean,0,-1.0
WOLMUG_clean,2,2.0
WOLRIZ_clean,1,3.0
WOLROF_clean,1,3.0
WOLYON_clean,1,3.0
WOMFAG_clean,1,3.0
WOMFEK_clean,1,3.0
WOMFIO_charged,1,1.0
WONBAD_clean,1,3.0
WONJUG_clean,1,3.0
WONRUM01_clean,0,-1.0
WONRUM02_clean,0,-1.0
WONRUM_clean,0,-1.0
WONXIH_clean,0,-1.0
WONZOP_clean,1,3.0
WONZUV_clean,1,3.0
WOPDEL_clean,1,1.0
WOPGOZ_clean,2,1.0
WOPHEQ_clean,1,1.0
WOPHIU01_clean,0,-1.0
WOPHIU_clean,0,-1.0
WOPROK_clean,0,-1.0
WOPSAX01_clean,3,1.0
WOPSAX02_clean,3,1.0
WOPSAX_clean,3,1.0
WOPSOL01_clean,3,1.0
WOPSOL_clean,3,1.0
WOPWOO_clean,2,1.0
WOQDUB_charged,1,3.0
WOQNOF_clean,0,-1.0
WOQTUT_clean,3,1.0
WOQYUW_clean,0,-1.0
WORKOF_clean,1,3.0
WORKUL_clean,1,3.0
WORLAS_clean,1,3.0
WORREC_clean,1,3.0
WORSUT_clean,1,1.0
WOSHET_clean,0,-1.0
WOSZEL_charged,2,1.0
WOTLOI_clean,1,2.0
WOTSEF_clean,1,3.0
WOVDES_clean,2,1.0
WOWBER_clean,0,-1.0
WOWBIV_clean,0,-1.0
WOWGEU02_clean,0,-1.0
WOWGEU_clean,0,-1.0
WOWGUK_clean,0,-1.0
WOWHAR_clean,0,-1.0
WOWHEV_clean,0,-1.0
WOWHIZ_charged,0,-1.0
WOWMAY_clean,0,-1.0
WOWMEC_clean,0,-1.0
WOXKOL_clean,0,-1.0
WOXRIK_clean,0,-1.0
WOXROQ_clean,0,-1.0
WOYHUP_clean,1,3.0
WOYJID_clean,0,-1.0
WOYJIF_clean,1,3.0
WOYWIS_clean,1,3.0
WOYWOY_clean,1,3.0
WOZGOH_clean,0,-1.0
WOZGUP_clean,2,2.0
WOZSOT_charged,1,3.0
WOZWEP_clean,2,1.0
WUBHEI_clean,2,1.0
WUCRUH_clean,1,1.0
WUDJAI_clean,0,-1.0
WUDNAK_clean,0,-1.0
WUDQIW_clean,0,-1.0
WUDTIA_clean,0,-1.0
WUDTOG_clean,0,-1.0
WUDTUM_clean,4,1.0
WUDVEY_clean,4,1.0
WUDYUR_clean,2,1.0
WUDZAY_clean,2,1.0
WUDZIG_clean,2,2.0
WUDZOM_clean,2,2.0
WUDZUS_clean,2,2.0
WUFSAT_clean,0,-1.0
WUGPUL_clean,1,3.0
WUGQAS_clean,1,3.0
WUHHUC_clean,0,-1.0
WUHJAK_clean,0,-1.0
WUHJIT_clean,1,3.0
WUJPIC_clean,2,1.0
WULJUJ_clean,1,3.0
WULKAQ_clean,1,3.0
WULQUR_clean,1,3.0
WUNSEE01_charged,2,1.0
WUNSEE01_clean,2,1.0
WUNSEE02_charged,2,1.0
WUNSEE02_clean,2,1.0
WUNSEE_charged,2,1.0
WUNSEE_clean,2,1.0
WUNSII01_charged,2,1.0
WUNSII01_clean,2,1.0
WUNSII02_charged,1,3.0
WUNSII02_clean,1,3.0
WUNSII_charged,2,1.0
WUNSII_clean,2,1.0
WUNTAB_charged,2,1.0
WUNTAB_clean,2,1.0
WUNTEF_clean,1,3.0
WUNTIJ_clean,1,3.0
WUNTOP_clean,1,3.0
WUNTUV_clean,1,3.0
WUNVAD_clean,1,3.0
WUNVEH_charged,2,1.0
WUNVIL_charged,2,1.0
WUNVIL_clean,2,1.0
WUNVOR_clean,1,3.0
WUNVUX_clean,1,3.0
WUPMOL_clean,0,-1.0
WUPNIF_clean,1,1.0
WUPZUE_clean,1,2.0
WURKEB_clean,2,2.0
WURNOO_clean,8,1.0
WUSCUJ_clean,2,2.0
WUSGIC_clean,2,2.0
WUSGOI_clean,0,-1.0
WUSLED_clean,1,3.0
WUSSEK_clean,2,1.0
WUSXEP_clean,1,3.0
WUTBES_clean,1,1.0
WUTBEU_clean,1,1.0
WUTBIW_clean,1,1.0
WUTBOC_clean,1,1.0
WUTBUI_clean,1,1.0
WUTCAP_clean,1,1.0
WUTCET_clean,2,1.0
WUTKIG_clean,1,3.0
WUWQEL_clean,1,1.0
WUWQUB_charged,0,-1.0
WUWRAI_charged,0,-1.0
WUXLEI_clean,0,-1.0
WUXLIM_clean,0,-1.0
WUXMAD_clean,2,1.0
WUXMEH_clean,2,1.0
WUXMIL_clean,1,1.0
WUXYIZ_clean,0,-1.0
WUXYOF_clean,0,-1.0
WUXYUL_clean,0,-1.0
WUXZAS_clean,0,-1.0
WUYLOS_clean,2,1.0
WUYTUH_clean,0,-1.0
WUYWIY_clean,1,3.0
WUYWOE_clean,1,3.0
WUYWUK_clean,1,3.0
WUYXAR_clean,1,3.0
WUYXEV_clean,1,3.0
WUYXIZ_clean,1,3.0
WUYXOF_clean,1,3.0
WUYXUL_clean,1,3.0
WUYYAS_clean,1,3.0
WUYYEW_clean,1,3.0
WUYYOG_clean,1,3.0
WUZDOL_clean,1,3.0
WUZGAB_clean,1,3.0
WUZQOZ_clean,1,1.0
WUZRUE_clean,0,-1.0
XACFAJ_clean,0,-1.0
XACFEN_charged,0,-1.0
XACGIT_charged,1,1.0
XACHOA_clean,0,-1.0
XACPEW_clean,0,-1.0
XACQAT_clean,2,1.0
XACSIG_clean,2,1.0
XACYAB_clean,1,3.0
XACZEH_clean,1,1.0
XADCEM_clean,2,1.0
XADCOW_clean,3,1.0
XADCOW_manual,3,1.0
XADDAJ01_clean,1,2.0
XADDAJ_clean,1,2.0
XADDEN_clean,1,3.0
XADDEN_manual,1,3.0
XADDEN_uncharged_b,1,3.0
XADDIR_clean,1,3.0
XADDIR_manual,1,3.0
XADDIR_uncharged_b,1,3.0
XADDOX_clean,2,2.0
XADDUD_clean,1,3.0
XADFAL_clean,0,-1.0
XADFEP_clean,0,-1.0
XADGAM_clean,1,1.0
XADGIU_clean,0,-1.0
XADGOA_clean,2,1.0
XAFBEN_clean,2,2.0
XAFFAN_clean,1,3.0
XAFFER_clean,1,3.0
XAFFIV_clean,1,3.0
XAFFOB_clean,1,3.0
XAFNOH01_clean,0,-1.0
XAFNOH_clean,0,-1.0
XAFXOT_clean,1,1.0
XAGCIS01_clean,0,-1.0
XAGCIS02_clean,0,-1.0
XAGCIS_clean,0,-1.0
XAGCUE_clean,0,-1.0
XAGDAL_clean,0,-1.0
XAGDAL_SL,0,-1.0
XAGPUT_clean,1,3.0
XAHPAZ_clean,1,3.0
XAHPED_clean,1,3.0
XAHPIH_clean,1,3.0
XAHPUU_clean,0,-1.0
XAHWAG_clean,1,3.0
XAJGOH_clean,0,-1.0
XAJQAC_clean,1,3.0
XAJQAC_SL,1,3.0
XAJSEJ_clean,1,3.0
XAJZOY_clean,0,-1.0
XAKLIH_clean,1,1.0
XAKQIL_clean,0,-1.0
XAKQOR_clean,1,3.0
XAKRAE_clean,0,-1.0
XAKVIP_clean,0,-1.0
XAKVUB_clean,2,1.0
XAKYUE_clean,1,3.0
XAKZAL_clean,2,1.0
XAKZEP_clean,1,3.0
XAKZOZ_clean,1,3.0
XALBES_clean,1,3.0
XALBIW_clean,1,3.0
XALCAP_clean,1,3.0
XALCET_clean,1,3.0
XALCUJ_clean,2,1.0
XALDAQ_clean,2,1.0
XALDAS_clean,1,3.0
XALDEU_clean,2,1.0
XALDIY_clean,2,1.0
XALDOE_clean,2,1.0
XALMII_clean,1,3.0
XALMOO_clean,1,3.0
XALPUY_clean,0,-1.0
XALTEK_clean,0,-1.0
XALTIP_clean,1,3.0
XALTOV_clean,0,-1.0
XALVOY_clean,0,-1.0
XALXUF01_clean,1,3.0
XALXUF_clean,1,3.0
XAMDOF_clean,0,-1.0
XAMDUM01_clean,1,3.0
XAMDUM02_clean,1,3.0
XAMDUM03_clean,1,3.0
XAMDUM04_clean,1,3.0
XAMDUM05_clean,1,3.0
XAMDUM06_clean,1,3.0
XAMDUM07_clean,1,3.0
XAMDUM_clean,1,3.0
XAMGUQ_clean,2,2.0
XAMHEA_clean5b,1,3.0
XAMHEA_manual,1,3.0
XAMLUS_clean,0,-1.0
XANDAU_clean,0,-1.0
XANLAA_clean,1,3.0
XANLEE_clean,1,3.0
XANMIJ_clean,1,1.0
XANMUX01_clean,2,1.0
XANMUX02_clean,2,1.0
XANMUX03_clean,2,1.0
XANMUX04_clean,2,1.0
XANMUX05_clean,2,1.0
XANMUX06_clean,2,1.0
XANMUX07_clean,2,1.0
XANMUX08_clean,2,1.0
XANMUX_clean,2,1.0
XANNAB_clean,0,-1.0
XANXUF_clean,0,-1.0
XANZAQ01_clean,2,1.0
XANZAQ02_clean,2,1.0
XANZAQ03_clean,2,1.0
XANZAQ04_clean,2,1.0
XANZAQ05_clean,2,1.0
XANZAQ06_clean,2,1.0
XANZAQ07_clean,2,1.0
XANZAQ08_clean,2,1.0
XANZAQ_clean,2,1.0
XAPCOH_clean,2,2.0
XAPCOJ01_clean,2,1.0
XAPCOJ02_clean,2,1.0
XAPCOJ03_clean,2,1.0
XAPCOJ04_clean,2,1.0
XAPCOJ05_clean,2,1.0
XAPCOJ06_clean,2,1.0
XAPCOJ07_clean,2,1.0
XAPCOJ_clean,2,1.0
XAPCUN_clean,2,2.0
XAPDAU_clean,2,2.0
XAPDEY_clean,2,2.0
XAPGOK_clean,2,1.0
XAPGUQ_clean,2,1.0
XAPNIN_clean,1,3.0
XAPSIS_clean,1,3.0
XAPSOY_clean,0,-1.0
XAPTEQ_clean,4,1.0
XAPTUE_clean,1,1.0
XAPYAO_clean,0,-1.0
XAQMOS_clean,0,-1.0
XAQTEO01_clean,0,-1.0
XAQTEO_clean,0,-1.0
XAQTIS_clean,0,-1.0
XAQTOY01_clean,0,-1.0
XARPAK_clean,2,1.0
XASFAY_clean,1,2.0
XASJUZ_clean,1,3.0
XASNUD_clean,1,3.0
XASPEP_clean,1,3.0
XATLIQ_clean,1,3.0
XATZOK_clean,1,3.0
XATZUQ_clean,4,1.0
XAVDEF_clean_h,2,1.0
XAVDUV_clean,0,-1.0
XAVFEH_clean,0,-1.0
XAVQIU01_clean,2,1.0
XAVQIU_clean,2,1.0
XAWBEE_clean,0,-1.0
XAWVUN_clean,1,3.0
XAWZOM_clean,0,-1.0
XAXBAB_clean,0,-1.0
XAXBEF_clean,0,-1.0
XAXQEU_clean,0,-1.0
XAXQEU_SL,0,-1.0
XAYMUF_charged,1,3.0
XAYNAM_charged,0,-1.0
XAZFEJ_clean,2,1.0
XAZGAG_charged,2,1.0
XAZGEK_clean,1,3.0
XEBHOC_clean,1,3.0
XECBUD_clean,1,3.0
XECJUK_clean5b,1,1.0
XECJUK_clean,1,1.0
XEDGIY_clean,1,3.0
XEDLUN01_clean,2,1.0
XEDLUN_clean,2,1.0
XEDPED_clean,3,1.0
XEDPIH_clean,2,1.0
XEDPON_clean,1,3.0
XEFGAQ_clean,4,1.0
XEFKOI_clean,4,1.0
XEGJIE02_clean,1,3.0
XEGJIE_clean,1,3.0
XEGJOK_clean,1,3.0
XEGJUQ_clean,1,3.0
XEGKAX_clean,1,3.0
XEGKEB_clean,1,3.0
XEGKIF_clean,2,1.5
XEGKOL_clean,1,2.0
XEGKUR_clean,1,3.0
XEHDEV_clean,3,1.0
XEHFUL01_clean,0,-1.0
XEHFUL02_clean,0,-1.0
XEHFUL_clean,0,-1.0
XEHRUY_clean,2,1.0
XEHSAF_clean,2,1.0
XEHSEJ_clean,2,1.0
XEHSIN_clean,2,1.0
XEHSOT_clean,2,1.0
XEHSUZ_clean,2,1.0
XEHTUB_clean,0,-1.0
XEJBUL_clean,0,-1.0
XEJJIG_clean,0,-1.0
XEJJOM_clean,0,-1.0
XEJTIR_clean,0,-1.0
XEJVOZ_clean,1,1.0
XEJWUG_clean,1,1.0
XEJXAN_clean,2,1.0
XEJXER_clean,2,1.0
XEKCAT01_clean,1,3.0
XEKCAT_clean,1,3.0
XEKCEX_clean,0,-1.0
XEKCIB_clean,0,-1.0
XEKCOH_clean,0,-1.0
XEKDOI_clean,0,-1.0
XEKDUO_clean,0,-1.0
XEKJIH_clean,1,1.0
XEKJON_clean,1,1.0
XEKJUT_clean,1,1.0
XEKMIL_clean,2,1.0
XEMHOM_clean,1,1.0
XENCAU_clean,1,3.0
XENKIM_clean,1,3.0
XENMIO_clean,2,1.0
XENMIO_SL,2,1.0
XENMOU_clean,2,1.0
XENMOU_SL,2,1.0
XENZEX_clean,1,1.0
XEPBAX_clean,1,3.0
XEQGAC_clean,2,1.0
XEQGEH_clean,2,1.0
XEQLEM01_clean,0,-1.0
XEQLEM_clean,0,-1.0
XEQRAO_clean,1,1.0
XESGOS_clean,0,-1.0
XESKAJ_clean,1,1.0
XESKEN_clean_h,1,1.0
XESKEN_SL,3,1.0
XESKIR_clean_h,1,1.0
XESKOX_clean,1,1.0
XESKUD_clean,3,1.0
XESLAK_clean,3,1.0
XEVGUC_clean,0,-1.0
XEVHAJ_clean,1,1.0
XEVHEN_clean,1,1.0
XEVVUQ_clean,0,-1.0
XEWDUA_clean,1,1.0
XEWFAI_clean,1,1.0
XEWRUO_clean,0,-1.0
XEXLAP_clean,2,1.0
XEXLET_clean,2,1.0
XEXLIX_clean,2,1.0
XEXLOD_clean,2,1.0
XEXLUJ_clean,2,1.0
XEXMAQ_clean,2,1.0
XEXMEU_clean,2,1.0
XEXNEV_clean,0,-1.0
XEYMAR_clean,1,3.0
XEZPUP_clean,0,-1.0
XEZRIF_clean,0,-1.0
XIBZUF_clean,1,3.0
XICDUI_charged,4,1.0
XICNOO01_clean,1,3.0
XICNOO02_clean,1,3.0
XICNOO_clean,1,3.0
XICVUB_clean,0,-1.0
XICYAL_clean,1,2.0
XICYEP_clean,1,3.0
XICYEP_SL,1,3.0
XICYIT_clean,1,3.0
XICYIT_SL,1,3.0
XICZAM_clean,1,3.0
XIDBUJ_clean,1,2.0
XIDMED_clean,1,3.0
XIFHIF_clean,2,1.0
XIFLOP_clean,0,-1.0
XIFLUV_clean,0,-1.0
XIGFOJ_clean5b,2,1.0
XIGFOJ_manual,2,1.0
XIGHAX_clean,1,2.0
XIGHEB_clean,2,2.0
XIGHIF_clean,1,2.0
XIGLOQ_clean,0,-1.0
XIGWUF_clean,1,3.0
XIHRIQ_clean,1,2.0
XIHSAJ01_clean,1,3.0
XIHSAJ_clean,1,3.0
XIHSEN01_clean,1,3.0
XIHSEN_clean,1,3.0
XIHXAP_clean,0,-1.0
XIHXET_clean,0,-1.0
XIJPAI_clean,0,-1.0
XILDUT_clean,1,3.0
XILLIP_clean,1,3.0
XILSUI_clean,1,2.0
XILTAP_clean,1,2.0
XILVEV_clean,0,-1.0
XILVIZ_clean,1,2.0
XIMPOA01_clean,0,-1.0
XIMPOA_clean,0,-1.0
XINFUW_clean,1,3.0
XINHOT_clean,1,1.0
XINJAH_clean,0,-1.0
XINRAP_clean,1,3.0
XINWUO_clean,1,3.0
XINXAV_clean,0,-1.0
XINYAW_clean,0,-1.0
XINZEB_clean,4,1.0
XIPBII_clean,0,-1.0
XIPBOO_clean,0,-1.0
XIPGUA_clean,1,2.0
XIPHIN_clean,0,-1.0
XIPTAS_clean,0,-1.0
XIPTEW_clean,0,-1.0
XIPTIA_clean,0,-1.0
XIQHIO_clean,0,-1.0
XIQZIH_clean,0,-1.0
XIRHUC_clean,0,-1.0
XISDIO_clean,1,3.0
XISDOU_clean,1,3.0
XISDUA_clean,1,3.0
XISKUF_clean,2,1.0
XISLAM_clean,2,1.0
XISLUI_clean,1,3.0
XISPEW01_clean,1,2.0
XISPEW02_clean,1,2.0
XISPEW_clean,1,2.0
XISPUM01_clean,1,2.0
XISPUM_clean,1,2.0
XISVUR_clean,2,2.0
XISXEE_clean,1,3.0
XITYOP_clean,1,3.0
XIVMEW01_clean,2,2.0
XIVMEW_clean,2,2.0
XIVVEF_clean,1,3.0
XIWKUJ_clean,0,-1.0
XIWLAQ_clean,1,1.0
XIWYEH_clean,2,1.0
XIYYEL_clean,1,3.0
XIZCUG_clean,0,-1.0
XIZJEW_clean,2,1.0
XIZJIA_clean,0,-1.0
XOBDUO_clean,2,1.0
XOBXIW_clean,2,1.0
XOCGUR_clean,0,-1.0
XOCQUD_clean,1,1.0
XOCWET_clean,1,2.0
XOCWIX_clean,1,2.0
XOCWOD_clean,1,2.0
XOCWUJ_clean,1,2.0
XODNUB_clean,1,1.0
XODPUD_clean,1,3.0
XODXIZ_clean,0,-1.0
XOFFUT_clean,0,-1.0
XOFPEP01_clean,1,1.0
XOFPEP_clean,1,1.0
XOFTIW_clean,0,-1.0
XOFTOC_clean,0,-1.0
XOGXAU_clean,1,1.0
XOGXEY_clean,0,-1.0
XOHFIK_clean,2,1.0
XOHJUA_clean,0,-1.0
XOHLEM01_clean,1,2.0
XOHLEM_clean,1,2.0
XOHTUJ_clean,1,3.0
XOJCUV_clean,0,-1.0
XOJPES_clean,0,-1.0
XOJPIW_charged,1,1.0
XOJWEZ_clean,1,1.0
XOJWID_charged,0,-1.0
XOJWOJ_clean,2,1.0
XOJXAW_charged,0,-1.0
XOKHAH_clean,0,-1.0
XOKHIP_clean,2,1.0
XOLYUS_clean,0,-1.0
XOMCIL_clean,0,-1.0
XOMCIN_clean,1,3.0
XOMCOT_clean,2,1.0
XOMCUZ_clean,1,1.0
XOMDOU_clean,1,1.0
XOMGIQ_clean,2,2.0
XOMHEO_clean,1,3.0
