Structures,ASA_m2/cm3,NASA_m2/cm3,SA_m2/cm3
GURPIT_clean,2350.41,0.0,2350.41
GURPOZ_clean,1267.47,0.906164,1268.376164
GURPUF_clean,2364.33,0.0,2364.33
GURTIX_charged,1829.55,0.0,1829.55
GURZID01_clean,0.0,295.22,295.22
GURZID_clean,0.0,318.606,318.606
GUSCIH_clean,0.0,654.791,654.791
GUSJOU_clean,1538.43,0.0,1538.43
GUSMAJ_clean,604.052,0.0,604.052
GUSNEN01_SL,0.0,0.0,0.0
GUSNEN01_clean,0.0,0.0,0.0
GUSNEN_SL,0.0,0.0,0.0
GUSNEN_clean,0.0,0.0,0.0
GUSNEN_clean_h,0.0,0.0,0.0
GUTYIE_clean,1693.18,0.0,1693.18
GUVBEF_clean,0.0,410.163,410.163
GUVBOQ_clean,993.773,0.0,993.773
GUVCOP_clean,1734.86,0.0,1734.86
GUVKUE_clean,2066.89,0.0,2066.89
GUVLAL_clean,2089.27,0.0,2089.27
GUVZII_clean,1608.83,0.0,1608.83
GUWDUY_clean,1638.17,0.0,1638.17
GUXJUF_clean,831.366,0.0,831.366
GUXLIU_clean,0.0,47.4687,47.4687
GUXPOF_clean,896.853,0.0,896.853
GUXQAR_clean,0.0,105.891,105.891
GUXRAT_clean,1348.28,0.0,1348.28
GUXSEY_clean,1274.7,0.0,1274.7
GUXSIC_clean,1219.9,0.0,1219.9
GUXZIJ_clean,1628.17,0.0,1628.17
GUXZUV_clean,1536.65,0.0,1536.65
GUYBAE_clean,1672.91,0.0,1672.91
GUYLOC_clean,1754.21,0.0,1754.21
GUYLUI01_clean,536.33,0.0,536.33
GUYLUI_clean,517.133,0.0,517.133
GUYMAP_clean,1671.91,0.0,1671.91
GUZVOO_clean,1214.69,326.564,1541.2540000000001
HABCEV_clean,2105.67,0.0,2105.67
HABCIZ_clean,2086.06,0.0,2086.06
HABCOF_clean,2061.18,0.0,2061.18
HABDAS_clean,2098.2,0.0,2098.2
HABKOM_clean,963.434,0.0,963.434
HABREJ_clean,1783.49,0.0,1783.49
HABRIN_clean,0.0,67.407,67.407
HABRUZ_clean,1632.31,0.0,1632.31
HABZEQ_clean,0.0,483.045,483.045
HACDOH_clean,1580.97,0.0,1580.97
HACDUN_clean,1589.03,0.0,1589.03
HACRAH_clean,1914.71,0.0,1914.71
HACREL_clean,1789.42,0.0,1789.42
HADDOI_clean,0.0,158.742,158.742
HADLOQ01_clean,1784.86,0.0,1784.86
HADPOU_clean,1035.15,0.0,1035.15
HADQUA_clean,1335.97,0.0,1335.97
HADXIW_clean,1542.79,42.2051,1584.9950999999999
HADXOC_clean,0.0,0.0,0.0
HADYAP_clean,1382.75,0.0,1382.75
HAFDUQ_clean,0.0,1569.3,1569.3
HAFFAY_clean,0.0,1545.1,1545.1
HAFFEC_clean,0.0,1586.4,1586.4
HAFGUQ_clean,1648.29,0.0,1648.29
HAFQOW_clean,1667.27,0.0,1667.27
HAFQUC_clean,1611.85,0.0,1611.85
HAFSOZ_clean,0.0,1165.91,1165.91
HAFTOZ_clean,2030.04,0.0,2030.04
HAFVOB_clean,1562.0,0.0,1562.0
HAFVUH_SL,1663.52,0.0,1663.52
HAFVUH_clean,1629.66,0.0,1629.66
HAFWAO_charged,1477.4,0.0,1477.4
HAFWIW_clean,1847.59,0.0,1847.59
HAFWUI01_charged,0.0,492.005,492.005
HAFWUI_charged,0.0,479.244,479.244
HAFWUI_clean,0.0,482.954,482.954
HAHCUR_clean,1279.66,0.0,1279.66
HAHPIQ_charged,585.038,0.0,585.038
HAHPOW_clean,592.343,49.2432,641.5862
HAJDII_clean,980.093,0.0,980.093
HAJJAE_clean,0.0,8.99403,8.99403
HAJLEK_clean,363.106,0.0,363.106
HAJLIO_clean,382.726,0.0,382.726
HAJLOU_clean,385.754,0.0,385.754
HAJLUA_clean,402.18,0.0,402.18
HAJMAH_clean,397.26,0.0,397.26
HAJMEL_clean,402.507,0.0,402.507
HAJMIQ_clean,2163.65,0.0,2163.65
HAJPEQ_clean,583.232,183.213,766.4449999999999
HAJYEZ_clean,719.162,0.0,719.162
HAKCAZ_clean,1638.21,0.0,1638.21
HAKCIG_clean,0.0,444.4,444.4
HAKSAQ_clean,1815.83,0.0,1815.83
HAKSEU_clean,1801.21,0.0,1801.21
HAKSIY_clean,1726.47,0.0,1726.47
HAKSOE_clean,0.0,1426.91,1426.91
HAKTAR_clean,1844.12,0.0,1844.12
HAKTOF_clean,0.0,1469.15,1469.15
HAKVAT_clean,0.0,1328.68,1328.68
HAKVEX_clean,0.0,1196.06,1196.06
HAKVOH_clean,1836.37,0.0,1836.37
HAKVUN_clean,1969.2,0.0,1969.2
HAKWAU_clean,1779.57,0.0,1779.57
HAKWUM_clean,0.0,0.0,0.0
HALQUJ_clean,2158.05,0.0,2158.05
HALVAU_clean,1795.07,0.0,1795.07
HAMJOW_clean,2142.04,0.0,2142.04
HAMJUC_clean,1892.9,0.0,1892.9
HAMLAL_clean,0.0,259.863,259.863
HAMLIT_clean,1799.4,0.0,1799.4
HAMREU_clean,841.745,0.0,841.745
HAMRIY_clean,801.898,0.0,801.898
HANWAW_clean,2069.5,0.0,2069.5
HAOAER_clean,0.0,6.56368,6.56368
HAPBAE_clean,1711.13,110.754,1821.884
HAPBEI_clean,1642.16,103.921,1746.0810000000001
HAPGIR_clean,1517.73,0.0,1517.73
HAPHUD_clean,1866.5,0.0,1866.5
HAPNEU_clean,1678.97,111.858,1790.828
HAPNOE_clean,1266.62,0.0,1266.62
HAPNUK_clean,1263.78,0.0,1263.78
HAPPAS_clean,1156.08,0.0,1156.08
HAPVAX_clean,1279.23,1.97937,1281.20937
HAPVEB_clean,1279.88,2.7483,1282.6283
HAQJIV_clean,2376.63,0.0,2376.63
HAQKES_clean,1871.39,0.0,1871.39
HAQRID_clean,1827.52,0.0,1827.52
HARGUC_clean,0.0,780.726,780.726
HARHOA_clean,1308.72,0.0,1308.72
HARHUG_clean,1296.29,0.0,1296.29
HARNAR_clean,0.0,327.462,327.462
HASMIZ_clean,2089.69,0.0,2089.69
HASNIB_clean,1592.09,0.0,1592.09
HASNOH_clean,1471.72,0.0,1471.72
HASNUN_clean,1631.52,0.0,1631.52
HASTAY_clean,1474.22,0.0,1474.22
HATZOS02_clean,975.751,0.0,975.751
HATZOS_clean,998.846,0.0,998.846
HAVVUX_clean,965.826,0.0,965.826
HAVYOU_clean,0.0,704.624,704.624
HAVZIP_clean,2020.75,0.0,2020.75
HAWGIX_charged,1022.49,0.0,1022.49
HAWGIY_clean,565.453,0.0,565.453
HAWREE_clean,1324.93,0.0,1324.93
HAWVAE_clean,1253.72,0.0,1253.72
HAWVEI_clean,1256.37,0.0,1256.37
HAWVIM_clean,1239.92,0.0,1239.92
HAWVOS_clean,1239.15,0.0,1239.15
HAWVUY_clean,1246.07,0.0,1246.07
HAWWAF_clean,1220.1,0.0,1220.1
HAWWEJ_charged,987.241,0.0,987.241
HAWWEK_clean,2648.01,0.0,2648.01
HAWWIN_clean,2605.42,0.0,2605.42
HAWWOT_clean,2597.47,0.0,2597.47
HAWWOU_clean,0.0,417.056,417.056
HAWWUZ_clean,2596.28,0.0,2596.28
HAWYUB_clean,1081.92,0.0,1081.92
HAWZEM_clean,1064.55,0.0,1064.55
HAWZIQ_clean,0.0,1022.65,1022.65
HAXJEX_clean,0.0,17.7301,17.7301
HAXMUP_clean,1135.18,0.89846,1136.0784600000002
HAXNOJ_clean,2347.16,0.0,2347.16
HAYLIE_clean,1646.37,0.0,1646.37
HAYTEI_clean,0.0,961.753,961.753
HAYZIU_clean,0.0,485.204,485.204
HAZGOF01_clean,0.0,94.2401,94.2401
HAZGOF01_clean_h,0.0,99.5127,99.5127
HAZGOF02_clean_h,0.0,92.26,92.26
HAZGOF03_clean_h,0.0,109.76,109.76
HAZGOF04_clean_h,0.0,96.1951,96.1951
HAZGOF05_clean_h,0.0,101.912,101.912
HAZGOF06_clean_h,0.0,100.377,100.377
HAZGOF07_clean_h,0.0,94.7221,94.7221
HAZGOF08_clean_h,0.0,103.791,103.791
HAZGOF_clean,0.0,147.202,147.202
HAZNED_clean,0.0,504.058,504.058
HAZNIH_clean,0.0,499.601,499.601
HAZNON_clean,0.0,463.504,463.504
HAZSIL_clean,2035.14,0.0,2035.14
HAZWIP_clean,3257.16,0.0,3257.16
HEBGUS_clean,0.0,133.986,133.986
HEBJAB_clean,722.082,0.0,722.082
HEBKEG_clean,1019.0,0.0,1019.0
HEBNIN_clean,1647.62,0.0,1647.62
HEBNOT_clean,1847.11,0.0,1847.11
HEBPUB_charged,0.0,96.7946,96.7946
HEBTAL_clean,0.0,759.945,759.945
HEBTEP_clean,0.0,746.263,746.263
HEBZAR,0.0,1081.89,1081.89
HEBZEV,1251.33,0.0,1251.33
HEDBEZ_clean,1562.18,0.0,1562.18
HEDBID_clean,1531.34,0.0,1531.34
HEDBOJ_clean,1767.43,0.0,1767.43
HEDBUP_clean,1764.44,0.0,1764.44
HEDCAW_clean,2007.36,0.0,2007.36
HEDCEA_clean,0.0,473.255,473.255
HEDCIE_clean,1685.33,0.0,1685.33
HEDGUS_clean,0.0,0.0,0.0
HEDTER_clean,0.0,328.475,328.475
HEFDED_clean,754.602,0.0,754.602
HEFDIH_clean,0.0,138.77,138.77
HEFDON_clean,1332.68,0.0,1332.68
HEFDON_ion_b,1305.78,0.0,1305.78
HEFDUT_charged,1388.62,0.0,1388.62
HEFFAB_charged,1327.32,0.456836,1327.776836
HEFFEF_clean,1235.73,0.0,1235.73
HEFFEF_ion_b,1240.89,0.0,1240.89
HEFVAR_clean,254.796,0.0,254.796
HEGCEB_clean,1712.85,0.0,1712.85
HEGJUZ_clean,1278.78,0.0,1278.78
HEGKAP_clean,1978.46,0.0,1978.46
HEGNAJ_clean,675.466,0.0,675.466
HEGNEN_clean,680.628,0.0,680.628
HEGNIR_clean,652.933,0.0,652.933
HEGNOX_clean,674.596,0.0,674.596
HEGNUD_clean,668.448,0.0,668.448
HEGPAL_clean,665.772,0.0,665.772
HEHCOO_clean,1922.62,0.0,1922.62
HEJHAH_charged,1323.77,0.0,1323.77
HEKTAU_clean,1687.16,0.0,1687.16
HEKTUO01_clean,0.0,945.947,945.947
HEKTUO_clean,0.0,953.2,953.2
HELCUY_clean,0.0,100.074,100.074
HELDEJ_SL,0.0,551.409,551.409
HELDEJ_clean,0.0,535.147,535.147
HELDOT_clean,2148.18,0.0,2148.18
HEMTEZ_clean,1684.79,0.0,1684.79
HEMVEB_clean,0.0,389.266,389.266
HEMVIF_clean,0.0,458.557,458.557
HENYUV_clean,0.0,382.998,382.998
HESVOR_clean,0.0,388.418,388.418
HETDUG_clean,0.0,163.977,163.977
HETZOW_clean,1096.44,258.224,1354.664
HETZUC_charged,482.036,244.27,726.306
HEWFUL_ion_b,430.663,0.0,430.663
HEXNII_clean,614.3,0.0,614.3
HEXNOO_clean,0.0,215.15,215.15
HEXNUU_clean,0.0,481.389,481.389
HEYBIX_clean,0.0,458.135,458.135
HEYFUM_clean,0.0,420.039,420.039
HEZKIH_clean,620.61,319.863,940.473
HEZNUW_clean,0.0,834.209,834.209
HEZPIL01_clean,1814.28,0.0,1814.28
HEZSAG_clean,0.0,244.091,244.091
HEZSEK_clean,0.0,141.69,141.69
HGCNCO_clean,1646.41,0.0,1646.41
HIBGEF_clean,679.451,0.0,679.451
HIBGIJ_clean,778.438,0.0,778.438
HIBQUE_clean,671.835,0.0,671.835
HICGEG_clean,1730.01,0.0,1730.01
HICVOG_clean,1247.43,0.0,1247.43
HICVUM_clean,1568.2,0.0,1568.2
HICWIB_clean,572.671,0.0,572.671
HICZAW_clean,552.454,17.0843,569.5382999999999
HICZEA_clean,675.43,35.7565,711.1864999999999
HICZIE_clean,527.151,16.221,543.372
HIDBIH_clean,0.0,448.685,448.685
HIDBON_clean,0.0,32.379,32.379
HIDCUU_clean,546.563,10.6289,557.1919
HIDDAB_clean,582.17,46.2337,628.4037
HIDMEO_clean,0.0,27.1518,27.1518
HIFGEK_clean,1644.94,0.0,1644.94
HIFGIO_SL,1719.88,0.0,1719.88
HIFGIO_clean,1684.04,0.0,1684.04
HIFGOU_clean,680.877,195.283,876.16
HIFTOG01_clean,2236.73,0.0,2236.73
HIFTOG02_clean,1810.97,2.94723,1813.91723
HIFTOG_clean,1817.91,0.0,1817.91
HIFTUM_clean,922.773,0.0,922.773
HIFVOI_clean,2125.97,0.0,2125.97
HIFVUO,2113.7,0.0,2113.7
HIFVUO01_clean,0.0,1634.17,1634.17
HIFWAV_clean,1345.61,0.0,1345.61
HIFZAY_charged,340.281,0.0,340.281
HIGRIA_clean,2417.85,0.0,2417.85
HIHFOV_clean,0.0,620.883,620.883
HIHFUB_clean,1744.2,0.0,1744.2
HIHGAI_clean,1753.69,1.65823,1755.34823
HIHGEM_clean_b,1665.51,0.0,1665.51
HIHGEM_manual,1665.51,0.0,1665.51
HIHGIQ_clean,1925.28,0.0,1925.28
HIHGOW_clean,1960.01,0.0,1960.01
HIHGUC_clean,2222.18,0.0,2222.18
HIHJUF,761.967,32.7862,794.7532
HIHNUJ_clean,2416.13,0.0,2416.13
HIJMEU_clean,0.0,445.412,445.412
HIJSOK_clean,909.093,51.6521,960.7451
HILJUJ_clean,333.615,16.9962,350.6112
HIMSAY_clean,787.298,527.838,1315.136
HIQKID_clean,1315.57,0.0,1315.57
HIQNAY_clean,930.376,117.74,1048.116
HIQNIG_clean,0.0,584.086,584.086
HIQNUS_clean,0.0,510.181,510.181
HIQWOV_clean,1966.58,0.0,1966.58
HISGAT_clean,801.231,0.0,801.231
HISGIB_clean,902.125,0.0,902.125
HISJAW_clean,0.0,427.663,427.663
HISJIE_clean,690.277,0.0,690.277
HISSIN_clean,1958.17,0.0,1958.17
HITXUE,0.0,26.9333,26.9333
HITXUE_clean,1489.0,0.0,1489.0
HIVQAG_clean,0.0,420.329,420.329
HIVSAI_clean,2057.05,0.0,2057.05
HIWKEE_clean,748.859,441.57,1190.429
HIWKII_clean,1669.74,0.0,1669.74
HIWLEG_clean,0.0,1003.01,1003.01
HIWLIK_clean,1201.12,0.0,1201.12
HIWLOO_clean,0.0,412.91,412.91
HIWLOO_clean_h,0.0,423.572,423.572
HIWLOQ_clean,1522.96,0.0,1522.96
HIWLUW_clean,1482.19,0.0,1482.19
HIWMAD_clean,1535.93,0.0,1535.93
HIWXER01_SL,0.0,0.0,0.0
HIWXER01_clean,0.0,0.0,0.0
HIWXER_clean,0.0,0.0,0.0
HIXDOH01_clean,0.0,755.307,755.307
HIXDOH01_clean5b,0.0,863.328,863.328
HIXDOH01_manual,0.0,863.328,863.328
HIXDOH_clean,0.0,195.281,195.281
HIYBUN_clean,1551.37,0.0,1551.37
HIYGIH_clean,2154.44,0.0,2154.44
HIYLUY_clean,1046.74,0.0,1046.74
HIYMAF_clean,1059.52,0.0,1059.52
HIYMEJ_clean,987.365,0.0,987.365
HIYYEU_clean,628.522,0.0,628.522
HIYZEV01_clean,0.0,1323.35,1323.35
HIYZEV_clean,1191.36,0.0,1191.36
HIZQEN01_clean,1181.08,0.0,1181.08
HIZQEN_clean,1169.14,0.0,1169.14
HIZQUD_clean,1422.67,0.0,1422.67
HIZSEQ_clean,2212.56,0.0,2212.56
HIZTUG_clean,1737.85,0.0,1737.85
HOBBEF_clean,0.0,376.322,376.322
HOBGAH_clean,596.575,0.0,596.575
HOBGEL_clean,1098.43,0.0,1098.43
HOBGIP_clean,693.941,0.0,693.941
HOBGOV_clean,644.965,0.0,644.965
HOCDIO_clean,0.0,678.109,678.109
HOCDOU_clean,1312.19,0.0,1312.19
HODWUS_clean,0.0,571.614,571.614
HOFJIX_clean,1352.03,0.0,1352.03
HOFMAS_clean,0.0,41.4244,41.4244
HOFSOL_clean,2590.45,0.0,2590.45
HOFSUS_clean,967.492,0.0,967.492
HOGJET_clean,2269.13,0.0,2269.13
HOGJIX_clean,2419.5,0.0,2419.5
HOGJOD_clean,997.494,0.0,997.494
HOGJUK_clean,885.933,85.9384,971.8714
HOGLEV01_clean,2430.64,0.0,2430.64
HOGPUQ_clean,0.0,459.947,459.947
HOGQAX_clean,0.0,441.928,441.928
HOGQEB_clean,0.0,469.795,469.795
HOGQIF_clean,0.0,295.306,295.306
HOGSIG_clean,1011.37,0.0,1011.37
HOGTOM_clean,937.526,0.0,937.526
HOHJAR_clean,0.0,505.65,505.65
HOHMEX_clean5b,1588.26,0.0,1588.26
HOHMEX_manual,1588.26,0.0,1588.26
HOJHUL_clean,0.0,57.0323,57.0323
HOJJUN_clean,1918.69,0.0,1918.69
HOJLEY_clean,0.0,28.4442,28.4442
HOJLID_clean,3094.56,0.0,3094.56
HOJLUP_clean,1671.49,0.0,1671.49
HOJNIF_clean,0.0,147.97,147.97
HOJNOL_clean,0.0,156.427,156.427
HOJNUR01_clean,0.0,126.541,126.541
HOJNUR_clean,0.0,158.667,158.667
HOJPAZ_clean,0.0,157.191,157.191
HOJPED_clean,0.0,149.439,149.439
HOJPIH_clean,0.0,151.415,151.415
HOKGUJ_clean,1346.83,0.0,1346.83
HOKLIE_clean,1160.3,0.0,1160.3
HOLQIK_clean,1674.11,0.0,1674.11
HOMRIL_clean,1487.11,7.49655,1494.60655
HOMZEP_clean,1192.9,451.501,1644.401
HONXAL_clean,1122.88,0.0,1122.88
HOPHUP_clean,0.0,208.878,208.878
HOPYEQ01_clean,0.0,474.215,474.215
HOPYEQ_clean,0.0,421.81,421.81
HOQMIL01_clean,1089.52,0.0,1089.52
HOQMIL02_clean,1127.12,0.0,1127.12
HOQMIL03_clean,1130.18,0.0,1130.18
HOQMIL04_clean,1112.93,0.0,1112.93
HOQMIL_clean,1124.63,0.0,1124.63
HOQMUX_clean,847.31,0.0,847.31
HOQNEI_clean,1011.84,0.0,1011.84
HOQNOS_clean,1127.8,0.0,1127.8
HORCOH_clean,0.0,182.691,182.691
HORCUN_clean,0.0,193.262,193.262
HORHAY_clean,0.0,397.498,397.498
HORHEC_clean,0.0,372.162,372.162
HORHIG_clean,0.0,337.22,337.22
HOTFED_clean,0.0,5.1375,5.1375
HOTWUJ_clean,0.0,616.314,616.314
HOVGEG_clean,634.205,0.0,634.205
HOVGIK_clean,1306.71,0.0,1306.71
HOVJIN_clean,0.0,150.086,150.086
HOVQAM_clean,3126.37,0.0,3126.37
HOVQUG_clean,838.379,0.0,838.379
HOWJEK_clean,549.866,0.0,549.866
HOWPEQ_clean,2134.66,0.0,2134.66
HOWPIU_clean,0.0,92.9906,92.9906
HOWPOZ_clean,1532.59,0.0,1532.59
HOWPUF_clean,2048.24,0.0,2048.24
HOWQAM_clean,2260.9,0.0,2260.9
HOWQEQ_clean,620.029,15.9254,635.9544
HOWQOA_clean,0.0,1642.28,1642.28
HOWROC_clean,0.0,399.961,399.961
HOWSAP_clean,1635.59,0.0,1635.59
HOWSET_clean,1651.35,0.0,1651.35
HOWSIX_clean,1652.21,0.0,1652.21
HOXGEH_clean,518.116,0.0,518.116
HOXJIO_charged,1581.21,0.0,1581.21
HOXKIP_clean,1164.88,0.0,1164.88
HOXKUB_clean,1324.57,0.0,1324.57
HOXRUJ_clean,0.0,155.591,155.591
HOXSAQ_clean,1011.9,0.0,1011.9
HOXSIY_clean,0.0,872.522,872.522
HOXSUK_clean,866.466,377.64,1244.106
HOYREU_clean,1482.45,0.0,1482.45
HOYRIY_clean,1513.89,0.0,1513.89
HOYROE_clean,1249.57,0.0,1249.57
HOYTUL_clean,867.281,208.326,1075.607
HOZBUV_clean,1141.42,0.0,1141.42
HOZDIL_clean,0.0,176.358,176.358
HOZFEJ_clean,942.177,0.0,942.177
HOZFIN_clean,1737.83,0.0,1737.83
HOZTOG_clean,1731.99,0.0,1731.99
HOZXEB_clean,1106.08,0.10869,1106.18869
HUBQEC_clean,1044.28,0.0,1044.28
HUCBAJ_charged,1443.39,0.0,1443.39
HUCBEN_clean5b,1199.52,0.0,1199.52
HUCBEN_manual,1199.52,0.0,1199.52
HUCFAO_clean,0.0,994.976,994.976
HUCLIB_clean,0.0,151.779,151.779
HUCSEF_clean,1750.23,0.0,1750.23
HUCWOT_clean,1404.3,0.0,1404.3
HUCWUZ_clean,1397.06,0.0,1397.06
HUCXAG_clean,1401.69,0.0,1401.69
HUCXEK_clean,1405.66,0.0,1405.66
HUCXIO_clean,1403.0,0.0,1403.0
HUCXOU_clean,1413.66,0.0,1413.66
HUCXUA_clean,1415.23,0.0,1415.23
HUDCEQ_clean,2203.86,0.0,2203.86
HUDMAW_clean,441.084,8.92905,450.01305
HUDMEA_clean,0.0,352.534,352.534
HUDWUA_clean,1475.21,0.0,1475.21
HUFHEX_clean,2186.92,0.0,2186.92
HUFHIB_clean,1978.43,0.0,1978.43
HUFHOH_clean,2041.28,0.0,2041.28
HUFHUN_clean,2156.99,0.0,2156.99
HUFJAV_clean,1994.76,0.0,1994.76
HUFJEZ_clean,1825.38,0.0,1825.38
HUFJID_clean,0.0,1238.68,1238.68
HUFKUQ_clean,2247.41,0.0,2247.41
HUFLUR_clean,1464.82,0.0,1464.82
HUFMUS_clean,820.737,0.0,820.737
HUFYIS_clean,703.187,0.0,703.187
HUGTOT_clean,1136.25,0.0,1136.25
HUHBET_clean,906.21,0.0,906.21
HUHBUJ_clean,522.579,0.0,522.579
HUHJAW_clean,0.0,57.952,57.952
HUHJOL_clean,0.0,398.536,398.536
HUHNIJ_clean,1107.91,0.0,1107.91
HUJGEA_clean,2121.07,0.288687,2121.3586870000004
HUJVOX_clean,0.0,1781.0,1781.0
HUKQUZ_charged,0.0,77.6249,77.6249
HUKRIO_clean,0.0,202.393,202.393
HULRIR_clean,1675.03,0.05612,1675.08612
HULTEN_clean,1331.87,0.0,1331.87
HULTEP_clean,2267.39,0.0,2267.39
HUMQUC_charged,0.0,3.03065,3.03065
HUMWIX_clean,1546.22,163.942,1710.162
HUNBEX_clean,1116.77,0.0,1116.77
HUNBIB_clean,0.0,865.037,865.037
HUNCUQ_clean,0.0,888.444,888.444
HUNFIH_clean,0.0,133.678,133.678
HUNFON_clean,0.0,147.043,147.043
HUQGOR_clean,1852.1,0.0,1852.1
HUQGUX_clean,1839.58,0.0,1839.58
HUQHAE_clean,1877.1,0.0,1877.1
HUQHEI_clean,1866.68,0.0,1866.68
HUQHIM_clean,1786.01,0.0,1786.01
HUQHOS_clean,1837.86,0.0,1837.86
HURFEH_clean,1811.29,0.0,1811.29
HURFIL_clean,1433.19,0.0,1433.19
HURFOR_clean,1940.53,0.0,1940.53
HURFUX_clean,1871.73,0.0,1871.73
HURGEH_clean,2098.26,0.0,2098.26
HURGOR_clean,1677.95,0.0,1677.95
HURGUX01_clean,657.297,0.0,657.297
HURGUX_clean,652.718,0.0,652.718
HURNOX_clean,0.0,0.0,0.0
HURQUG_clean,0.0,909.568,909.568
HUSGAE_clean,0.0,0.0,0.0
HUSJUC_clean,1048.86,0.0,1048.86
HUSQES_clean,0.0,519.066,519.066
HUTTIA_clean,0.0,611.002,611.002
HUTZAX01,477.775,0.0,477.775
HUTZEB_clean,0.0,479.051,479.051
HUVHIR_clean,1000.2,0.0,1000.2
HUVHOX_clean,1044.84,0.0,1044.84
HUWDEJ_clean,0.0,415.968,415.968
HUWHOY_clean,2067.96,0.0,2067.96
HUWLUI_clean,1898.43,0.0,1898.43
HUWPIA_clean,1177.6,0.0,1177.6
HUWSUN_clean,1904.9,0.0,1904.9
HUWZIK_clean,0.0,65.5437,65.5437
HUXDOT_clean,0.0,416.788,416.788
HUXHEP01_clean,0.0,692.882,692.882
HUXHEP_clean,0.0,775.702,775.702
HUXHUF_clean,1623.91,0.0,1623.91
HUXWAY_clean,1010.74,0.0,1010.74
HUYJOA_clean,1468.03,0.0,1468.03
HUYJUG_clean,1029.59,154.621,1184.211
HUYKAN_clean,1103.31,122.344,1225.654
HUYKUH_clean,1375.85,6.80873,1382.6587299999999
HUYXOP_clean,0.0,152.245,152.245
HUYXUV_clean,0.0,170.91,170.91
HUZFEO_clean,1068.73,0.0,1068.73
HUZFIS_charged,0.0,1057.73,1057.73
HUZFOY_charged,1707.18,0.0,1707.18
HUZKUJ_clean,0.0,715.014,715.014
HUZLIY_clean,0.0,817.683,817.683
HUZSOL01_clean,1729.62,0.0,1729.62
HUZSOL_clean,1350.29,0.0,1350.29
HUZSUR01_clean,1573.18,132.054,1705.2340000000002
HUZSUR_clean,1457.54,135.258,1592.798
IBABOF01_clean,1555.19,0.0,1555.19
IBABOF_clean,1557.93,0.0,1557.93
IBABUL_clean,1608.16,0.0,1608.16
IBACAS_clean,1577.84,0.0,1577.84
IBAPEJ_clean,0.0,460.422,460.422
IBAPOS_clean,2245.62,0.0,2245.62
IBAQAF_clean,2221.03,0.0,2221.03
IBAQEJ_clean,2213.51,0.0,2213.51
IBARUA_clean,809.596,0.0,809.596
IBASAH_clean,818.303,0.0,818.303
IBASEL_clean,869.69,0.0,869.69
IBASOV_clean,869.214,0.0,869.214
IBASUB_clean,844.782,0.0,844.782
IBATAI_clean,858.022,0.0,858.022
IBATEM_clean,836.725,0.0,836.725
IBEYOE_clean,1758.39,0.0,1758.39
IBICAZ_clean,1036.45,0.0,1036.45
IBICED_clean,996.821,0.0,996.821
IBICIH_clean,1052.84,0.0,1052.84
IBICON_clean,1029.99,0.0,1029.99
IBICUT_clean,1030.65,0.0,1030.65
IBIDAA_clean,1045.11,0.0,1045.11
IBIRES_clean,1184.57,0.0,1184.57
IBITEU_clean,0.0,1109.17,1109.17
IBITUK_clean,895.924,0.0,895.924
IBIYOI_ion_b,706.724,0.0,706.724
IBIYUO_clean,592.539,0.0,592.539
IBOTAU_clean,0.0,1344.94,1344.94
IBOTEY_clean,1290.78,42.2487,1333.0287
IBOTIC_clean,2289.69,0.0,2289.69
IBOTOI_clean,2238.38,0.0,2238.38
IBOWIH_charged,0.0,525.06,525.06
IBOZIK_clean,1941.96,0.0,1941.96
IBUBAL_clean,1594.32,0.0,1594.32
IBUBIT_clean,1910.21,0.0,1910.21
IBUDOZ_clean,801.305,0.0,801.305
IBURAZ_clean,1014.59,0.0,1014.59
IBUYAH_clean,197.419,0.0,197.419
ICAGAU_clean,0.0,795.031,795.031
ICAGOK_clean,1922.32,0.0,1922.32
ICALOP_clean,2515.21,0.0,2515.21
ICALUV_clean,1724.6,0.0,1724.6
ICAMEG_clean,959.802,0.0,959.802
ICANAD_clean,0.0,661.101,661.101
ICANEH_clean,0.0,671.282,671.282
ICAVEP_clean,0.0,0.0,0.0
ICAWUF_clean,1337.0,0.0,1337.0
ICEGED_clean,2369.16,0.0,2369.16
ICISAP_clean,2280.7,0.0,2280.7
ICITEU_charged,1823.25,0.0,1823.25
ICITIY_clean,2106.57,0.0,2106.57
ICITUK_charged,0.0,879.018,879.018
ICIVAS_clean,577.01,587.964,1164.9740000000002
ICIVEW_clean,1547.99,0.0,1547.99
ICIZAV_clean,0.0,52.0911,52.0911
ICIZOL_clean,823.267,0.0,823.267
ICORAV_clean,1095.09,0.0,1095.09
ICORAV_ion_b,1080.39,0.0,1080.39
ICOWON_clean,1376.0,0.0,1376.0
ICOYIK_clean,960.84,0.0,960.84
IDAGEA_charged,1254.09,0.0,1254.09
IDAGOL_clean,403.946,0.0,403.946
IDAGUR_clean,774.186,0.0,774.186
IDAHAY_clean,0.0,56.9178,56.9178
IDAZEU_clean,0.0,95.3326,95.3326
IDEYOF_clean,2542.33,0.0,2542.33
IDIWIB_clean,1624.88,0.0,1624.88
IDIWOH01_clean,1766.86,0.0,1766.86
IDIWOH_clean,1778.15,0.0,1778.15
IDIWUN_clean,1674.26,0.0,1674.26
IDIXAU_clean,1698.8,0.0,1698.8
IDORAW_clean,2017.64,0.0,2017.64
IDORIE_clean,0.0,1195.89,1195.89
IDUDES_clean,0.0,647.353,647.353
