Structures,oms_count
OFEHEO_clean,0
OFEREX_clean,0
OFERUN02_clean_h,0
OFERUN03_clean,0
OFERUN04,0
OFERUN06_clean,0
OFERUN_clean,0
OFESAU_clean,0
OFESEY_clean,1
OFESIC_clean,0
OFEZEF_clean,0
OFEZIJ_clean,0
OFIWIK_charged,0
OFIWOQ_charged,0
OFOCUI_clean,24
OFODAP_clean,4
OFODET_clean,4
OFORUX_clean,2
OFUCAV_clean,0
OFUCEZ_clean,0
OFUDUQ_clean,1
OFUFUR_clean,20
OFUSAL_clean,4
OFUSEP_clean,8
OFUYUL_clean,0
OFUYUL_SL,0
OGAGAF_clean,0
OGAGEJ_clean,0
OGAGIN_clean,0
OGAQES_clean,0
OGAXUR_clean,6
OGEBAF01_clean,18
OGEBAF_clean,12
OGECOU_clean,6
OGESOJ_clean,0
OGIBOV_clean,0
OGIBUD_clean,0
OGIJIY_clean,0
OGIKAR_clean,16
OGIYAF_clean,0
OGIYOT_charged,0
OGIYUZ_charged,0
OGIYUZ_clean,0
OGOJAX_clean,16
OGOJOJ_charged,24
OGOWAJ_clean,0
OGUJIL_clean,0
OGUPIQ_clean,4
OGURAK_charged,4
OGUZIA_clean,8
OHAKEO_clean,0
OHAKIS_clean,0
OHAQEU_clean,4
OHATAT_clean,4
OHAZAZ_clean,0
OHEGAJ_clean,0
OHEMIX_clean,0
OHIHET_clean,0
OHIHOD_clean,0
OHIHUJ_clean,0
OHOFEW_clean,3
OHOFIA_clean,3
OHOLIH_clean,0
OHOMIH_clean,2
OJAKOA_clean,0
OJAKUG_clean,0
OJICEQ_charged,4
OJICUG_clean,6
OJIDAN_clean,18
OJIFAP_clean,0
OJIWAG_clean,0
OJIWEK_clean,0
OJIWIO_clean,0
OJONOQ_clean,0
OJORUC_clean,4
OJOSEN_clean,6
OJOSIR_clean,4
OJOZOE_clean,0
OJUNIS_clean,0
OJUPEQ_clean,16
OJUPIU_clean,6
OKABAE_clean,18
OKABEI_clean,18
OKAYAC_clean,0
OKAYEG_clean,0
OKAYIK_clean,0
OKAYOQ_clean,0
OKAYUW_clean,0
OKAZAD_clean,0
OKECIQ01_clean,0
OKECIQ_clean,0
OKELIB_clean,4
OKELOH_clean,0
OKIJUO_charged,4
OKIKAV_charged,4
OKIKEZ_charged,4
OKILEA_clean,9
OKILIE_clean,6
OKILUR_clean,4
OKIMAY_clean,0
OKINIG_clean,4
OKIPOO_clean,0
OKIPUU_clean,0
OKIQAB_clean,0
OKIQEG_clean,0
OKITAE_clean,4
OKITIM01_charged,0
OKITIM01_clean,0
OKITIM02_charged,0
OKITIM02_clean,0
OKITIM_charged,0
OKITIM_clean,0
OKIVAG01_charged,0
OKIVAG01_clean,0
OKIVAG_charged,0
OKIVAG_clean,0
OKIVIO01_charged,0
OKIVIO01_clean,0
OKIVIO02_charged,0
OKIVIO02_clean,0
OKIVIO_charged,0
OKIVIO_clean,0
OKIVUA_clean,0
OKIWEL01_charged,0
OKIWEL01_clean,0
OKIWEL02_charged,0
OKIWEL02_clean,0
OKIWEL_charged,0
OKIWEL_clean,0
OKIWUB01_charged,0
OKIWUB01_clean,0
OKIWUB02_clean,0
OKIWUB_charged,0
OKIWUB_clean,0
OKIXIQ01_charged,0
OKIXIQ01_clean,0
OKIXIQ02_charged,0
OKIXIQ02_clean,0
OKIXIQ_charged,0
OKIXIQ_clean,0
OKIYAJ01_clean,0
OKIYAJ_charged,0
OKIYAJ_clean,0
OKIYIR01_charged,0
OKIYIR02_charged,0
OKIYIR03_charged,0
OKIYIR03_clean,0
OKIYIR_charged,0
OKIYIR_clean,0
OKIZIT_clean,0
OKOQOW_clean,24
OKOSUE_clean,16
OKUJOV_clean,0
OLAGIR_clean,0
OLANAS_clean,20
OLANEW_clean,12
OLANIA_clean,14
OLEKUL_clean,2
OLEKUM_clean5b,0
OLEKUM_manual,0
OLELAS_clean,2
OLODEA_clean,0
OLOGAY_clean,0
OLOGEC_clean,4
OLOKEF_clean,2
OLONAG_clean,4
OLOPEM_clean,0
OLOPIQ_clean,0
OLOPOW_clean,0
OLOYOF_clean,24
OLUCAZ_clean,4
OLUROC_clean,0
OLURUI01_charged,0
OLURUI_charged,0
om701262m-file004_clean,4
OMAMEU_clean,8
OMAWOP_clean,6
OMAXEG_clean,4
OMEWUZ_clean,4
OMICOD_clean,0
OMIPAD_clean,0
OMORUE,0
OMOVET_clean,0
OMOWEU_clean,0
OMUHUB_clean,0
ONALEV_clean,0
ONAWAC_clean,8
ONAWEG01_clean,8
ONAWEG02_clean,8
ONAWEG_clean,8
ONEJUN_clean,99
ONESUX_clean,24
ONEYOW_clean,8
ONIXOZ_clean,12
ONODOM_clean,2
ONUJUE_clean,6
ONUKAL_clean,6
ONUQOE_clean,0
OPAGIX_clean,18
OPAHIY_clean,8
OPAMOI_clean,3
OPAPEB_clean,0
OPAPIF_clean,0
OPAPOL_clean,0
OPAPUR_clean,0
OPEGIA_clean,0
OPEGOG_clean,0
OPENIH_clean,2
OPENON_clean,0
OPENUT_clean,0
OPINIL_clean,0
OPIPOT_clean,0
OPIPUZ_clean,0
OPIWEQ_clean,0
OPIYAP_clean,4
OPOBIF_clean,0
OPOBOL_clean,0
OPOCEC_clean,16
OPOCUS_clean,24
OPOYUO_clean,0
OPOZEZ_clean,0
OPUCUY_clean,20
OPUDAF_clean,20
OPUDIN_clean,2
OPUDOT_clean,6
OPURIB01_clean,0
OPURIB_clean,0
OQANIE_clean,4
OQEPEG_clean,2
OQEPUW_clean,6
OQEROS_clean,2
OQERUY_clean,4
OQESAF_clean,2
OQESEJ_clean,2
OQETEK_clean,0
OQIQEM_clean,0
OQIQIQ_clean,0
OQIQOW_clean,0
OQIQUB01_charged,6
OQIQUB_charged,6
OQIRAI_charged,6
OQIZUL_clean,48
OQOBUT_clean,0
OQOJUB_clean,0
OQOXAV_clean,5
OQUCOU_clean,0
OQUFAJ01_clean,0
OQUFAJ02_clean,0
OQUFAJ03_clean,0
OQUFAJ04_clean,0
OQUFAJ_clean,0
OQUFIR_clean,0
OQUFOX_clean,0
OQUFUD_clean,0
OQUGAK_clean,0
OQUGUE_clean,0
OQUWUU_clean,84
OQUXAB_clean,24
OQUXEF_clean,24
OQUXIJ_clean,24
OQUZIL_clean,24
ORAGEU_clean,6
ORAGOF_clean,0
ORAJAT_clean,16
ORAJEX_clean,16
ORAJOH_clean,16
ORAKAU_clean,16
ORAKIC_clean,24
ORAKUO_clean,16
ORANAY_clean,6
ORAQUU_clean,8
ORERAG_clean,0
OREZAO_clean,12
OREZES_clean,6
OREZUI_clean,0
ORIBAU_clean,1
ORIVOC_clean,18
ORIVUI_clean,18
ORIWAP_clean,18
ORIWET_clean,18
OROKEN_clean,0
OROLUD_clean,0
OROMAK_clean,0
ORUHAM_clean,0
ORUKET_clean,6
ORUKOD_clean,4
ORULEU_clean,4
OSAVEK_clean,4
OSAVUA_clean,2
OSAWEL_clean,0
OSAXAI_clean,0
OSIKIL_clean,0
OSIKUX_clean_h,0
OSILOS_charged,4
OSIWOD01,8
OSIWUJ_clean,4
OSIXEU_clean,4
OSIXIY_clean,12
OSOMIT_clean,2
OSOTIB_clean,18
OSUGUG_clean,4
OSUPID_clean,0
OSUPOJ_clean,0
OSUPUP_clean,0
OSUQAW_clean,0
OSURAX_clean,0
OSUVIJ_clean,4
OSUVOP_clean,6
OSUWEF_clean,4
OTABES_clean,1
OTAQAD_clean,0
OTARUX01,0
OTATOT_clean,0
OTAVAH_clean,0
OTAVOV_clean,0
OTAVUB_clean,0
OTAWIR_clean,8
OTAXOX_clean,0
OTEGUR_clean,0
OTEHAY_clean,0
OTENEH_charged,0
OTIBUQ_clean,0
OTIJAE_clean,0
OTIPAK_clean,0
OTIPEO_clean,8
OTIPUE_clean,0
OTIQAL_clean,0
OTIQEP_clean,0
OTODEI_clean,7
OTODIM_clean,8
OTODOS_clean,8
OTOLIU_clean,0
OTOROF_clean,4
OTOVAW_clean,0
OTOVIE_clean,0
OTOXIF_clean,24
OTOYUT_clean,0
OTOZAA_clean,0
OTOZEE_clean,0
OTUDEO_clean,2
OTUDIS_clean,2
OTUXUX_clean,0
OTUYEJ_clean,0
OVADAR_clean,4
OVEHUT_clean,4
OVEJIJ_clean,18
OVEXOD_clean,10
OVICUS_clean,0
OVIDON_clean,4
OVIQER_clean,8
OVIWIA_clean,6
OVIWOG_clean,28
OVIZID_clean,6
OVIZOJ_clean,8
OVIZUP_clean,8
OVUCOY_clean,12
OVUDAL_clean,6
OVUNIE_clean,18
OVUVIL_clean,0
OWAVIS_clean,12
OWAVOY_clean,0
OWETIU_clean,43
OWEYOF_clean,0
OWIHEJ_clean,0
OWIHIN_clean,0
OWIHOT_clean,0
OWIHUZ_clean,0
OWIJAH_clean,0
OWIJEL_clean,0
OWIJIP_clean,0
OWIJOV_clean,0
OWIKAI_clean,4
OWILAJ_clean,0
OWIZAW_clean,8
OWUHOF_clean,0
OWUJIB_clean,0
OWUWOU_clean,4
OWUWUA_clean,8
OXALAB_clean,0
OXALEF_clean,0
OXALIJ_ion_b,0
OXALOP_clean,4
OXALUV_clean,0
OXALUV_SL,0
OXAMEG_clean,0
OXAMIK_clean,1
OXANOR_clean,12
OXANUX_clean,12
OXAPAF_clean,8
OXAPEJ_charged,0
OXAZIX_clean,0
OXEVOE_clean,0
OXITOF_clean,3
OXOLAP_clean5b,0
OXOLAP_SL,0
OXOZUY_clean,0
OXUNEB_clean,24
OXUPUT_clean,8
OYAJIJ02_clean,0
OYAKAC02_clean,0
OYEBIE_clean,0
OYEJOS_clean,6
OYERER_clean,12
OYERIV_clean,12
OYEROB_clean,20
OYERUH_clean,25
OYEWEW_clean,4
OYEWIA_clean,12
OYIVEY_clean,4
OYIVIC_clean,4
OYIVOI_clean,4
OYODEM,0
OYOSAX_clean,4
OYOVOP_clean,16
OYUJUO_clean,0
OYUSAD_charged,0
OZASOZ_clean,0
OZAVES_clean,8
OZAVOC_clean,0
OZAVUI_clean,4
OZUKOK_clean,0
OZUKOL_clean,18
OZUKUR01_clean,18
OZUKUR_clean,18
OZULAY_clean,18
OZULUS_clean,0
OZUMAZ01_clean,0
OZUMAZ_clean,0
OZUMIH_clean,0
PABXAT_clean,0
PACGIM_clean,0
PACHUZ_clean,8
PACWOG_clean,0
PACYIE_clean,4
PACZOK_clean,120
PACZUQ_clean,0
PADBAZ_charged,0
PADHIM_clean,0
PAFMUH_clean,4
PAFNAO_clean,4
PAGFUZ_clean,2
PAHPOG_clean,0
PAJSAX_clean,0
PAKFAL_clean,16
PAKFEP_clean,16
PAKXIK_clean,2
PALTON_clean,6
PAMGIV_clean,2
PAMHES01_clean,2
PAMHES_clean,2
PAMHIW_clean,0
PAMTII_clean,0
PAMTOO_clean,0
PAMTUU_clean,0
PAMVEG_clean,0
PANRUS01_clean,0
PANYEK_clean,4
PANYEL_clean,0
PANYOU_charged,0
PAPHEV_clean,0
PAPKOJ_clean,2
PAPKUP_clean,1
PAPNUR_clean,3
PAPPAZ_clean,3
PAPPED_clean,3
PAPPIH_clean,3
PAPROO_clean,6
PAPRUU_clean,0
PAPVAF_clean,12
PAPVEJ_clean,0
PAPVIN_clean,0
PAPXUB_clean,0
PAPYOW_ion_b,8
PAQFIY,0
PAQJUM_clean,0
PAQMEB_clean,28
PAQMOL_clean,72
PAQPIG_clean,4
PAQTIM_clean,4
PAQTOS_clean,4
PAQVEK_clean,8
PAQVOU_charged,2
PARFOF_clean_h,0
PARFOF_clean,0
PARHAS_clean,0
PARHEW_clean,0
PARKUQ01_clean,0
PARKUQ_charged,0
PARMIG_clean,0
PARNIH_clean,8
PARNON_clean,8
PARPII_clean_h,0
PARPII_clean,0
PARSAF_clean,0
PARSEJ_clean,8
PARVUB_clean,4
PASKAX_clean,0
PASMUT_clean,12
PASNAA01_clean,12
PASNAA_clean,12
PASNEE_clean,10
PASTOU_clean,6
PATLON_clean,0
PATNAB_clean,8
PATWOY_clean,1
PAVKIH_charged,24
PAVLOO_clean,0
PAVLUU,0
PAVMAB_clean,0
PAXWOB_clean,0
PAZXUJ_clean,4
PEBCAA_clean,2
PEBNEP_clean,0
PEBXIF_clean,0
PEBYEA_clean,8
PECBOQ_clean,24
PECLEP_clean,0
PECMOB_clean,1
PEDGUA_clean,4
PEDMER_clean,4
PEDMOB_clean,8
PEDRIA_clean,0
PEFJUF_clean,0
PEFRID01_clean,0
PEFRID_clean,0
PEFRUP01_clean,0
PEFRUP_clean,0
PEFSEA_clean,0
PEFSUQ_clean,4
PEFTAX_clean,0
PEGBAG_clean,0
PEGBEK01_clean,0
PEGBEK02_clean,0
PEGBUA_clean,0
PEGCAH_clean,0
PEGCEL_clean,0
PEGCIP_clean,6
PEGPOI_clean,0
PEGPUO_clean,0
PEGQAV_clean,0
PEGQID_clean,0
PEGQOJ_clean,0
PEGQUP_clean,0
PEHQID_neutral,0
PEHTON_clean,8
PEJFEQ_clean,0
PEJFIU_clean,0
PEJFOA_clean,4
PEJFUG_clean,0
PEJMOI_clean,12
PEJMUN_charged,0
PEJMUO_clean,48
PEJNUP_clean,0
PEJPAX_charged,0
PEJPEB_charged,0
PEJPIF_charged,0
PEJPOL_charged,0
PEJRAZ_clean,0
PEJRED_clean,2
PEJRIH_clean,0
PEJRON_clean,0
PEKCUF_clean,8
PEKDAM_clean,4
PEKDEQ_clean,8
PEKKAS_clean,0
PEKVAE_clean,0
PEKVUY_clean,8
PEKWAF_clean,12
PEKZIP_clean,4
PELGOE_clean,3
PELNEA01_clean,0
PELQII_clean,8
PELRAB_clean,3
PELWEK_charged,0
PELXIP_clean,8
PEMGEV_clean,16
PEMGIZ_charged,4
PEMREG_clean,4
PEMRIK_clean,0
PENNAZ_clean,8
PENNIH_clean,0
PENNON_clean,8
PENNUT_clean,4
PENXUC_clean,8
PENYIR_clean,4
PENYOX_clean,1
PENZIS_clean,0
PENZUE_clean,0
PEPBAO_clean,0
PEPFAT_clean,28
PEPHOJ_clean,0
PEPKOL_clean,0
PEPKUR_clean,0
PEPLAY_clean,0
PEPLEC_clean,0
PEPLIG_clean,0
PEPLOM_clean,0
PEPXIS_clean,0
PEQHOK,0
PEQHUQ_clean,0
PEQRUZ_clean,8
PEQTIQ_clean,0
PEQTUB_clean,12
PEQWAK_clean,4
PERSEM_clean,2
PESTUD_clean,0
PETNOS_clean,0
PETVEQ_clean,0
PETVER_clean,8
PETWES_clean,1
PETWIW_clean,1
PETWOC_clean,0
PETWUI_clean,0
PEVBUP_clean,28
PEVFON_clean,0
PEVJOQ_clean,0
PEVLEJ_clean,0
PEVLIN_clean,0
PEVPUD_clean,0
PEVQAK_clean,0
PEVQEO_clean,0
PEVQIQ_clean,8
PEVQIS_clean_h,0
PEVQIS_clean,0
PEVQOY_clean_h,0
PEVQOY_clean,0
PEVXAQ_clean,8
PEVYUM_clean,0
PEVZAT_clean,0
PEWDAY_clean,0
PEWFII01_clean,2
PEWFII_clean,2
PEWGEF_clean,9
PEWKOT_clean,0
PEWXUL01_clean,0
PEWXUL_clean,0
PEXBIF01_clean,0
PEXBIF_clean,0
PEXFAA_clean,4
PEXTUI_clean,10
PEYPAM_clean,0
PEYPAM_SL,0
PEYPIU_clean,0
PEYSIW_clean,0
PEYVEV_clean,18
PEZCII_clean,0
PIBGAK_clean,0
PIBNUK01_clean,8
PIBNUK_clean,8
PIBPAS01_charged,0
PIBPAS01_clean,0
PIBPAS_clean,0
PIBPEW01_charged,0
PIBPEW_charged,0
PIBPIA_clean,8
PICTIG_clean,0
PIDMEV01_clean,4
PIDMEV_clean,0
PIDNEX_clean,0
PIDNOH_clean,8
PIFPIE_clean,0
PIGHIX01_clean,12
PIGHIX_clean,12
PIGXAF_clean,0
PIGXUZ_clean,0
PIHJOH_clean,0
PIHNUQ_clean,0
PIHWAG_clean,0
PIHWOU_clean,0
PIJDIX_clean,0
PIJJOI_clean,0
PIJROR_clean,0
PIKBUH_clean,4
PILJAX_clean,2
PILWIS_clean,0
PIQFIG_clean,0
PIQMOT_clean,0
PIQMUZ_clean,0
PIRYOF_clean,0
PITPEP_clean,6
PITRIU_clean,0
PIVBEC_clean,18
PIVWAT_clean,18
PIWDAC_clean,5
PIWRAQ_clean,3
PIWSEV_clean,4
PIXHOV_clean,0
PIXPET_clean,0
PIYGUB_clean,16
PIYZAZ_clean,0
PIYZED01_clean,0
PIYZED02_clean,0
PIYZED03_clean,0
PIYZED_clean,0
PIZHEN_clean,64
PIZHOX_clean,4
PIZNOB_clean_h,0
PIZPAP_clean_h,0
PIZPET_clean_h,0
PIZPET_clean,0
PIZPIX02_clean,0
PIZPIX_clean_h,0
PIZPOD_clean_h,0
PIZPOD_clean,0
PIZQUM_clean,0
PIZRAT_clean,0
PIZRUN_clean,0
PIZSAU_clean,0
POBGAQ_clean,0
POBJIB_clean,0
POBMOJ01_clean,0
POBNEA_clean,6
POBYAH_charged,0
POCPAZ_clean,8
POCRAB_clean,2
PODVIP_clean,6
PODVUB_clean,12
PODXEN_clean,2
POFGUO_clean,0
POFSIN01_clean,0
POFSIN02_clean,0
POFSIN03_clean,0
POFSIN04_clean,0
POFSIN_clean,0
POHCOG_clean,24
POHLOP_clean,0
POHLUV_clean,0
POHMAC_clean,0
POHWIU_clean,6
POJNIM_clean,8
POJTOY01_clean,0
POJTUE_clean,0
POKGEC_clean,4
POKSAL_clean,6
POKSEP_clean,6
POKSIT_clean,6
POKSOZ_clean,6
POKSUF_clean,6
POKTAM_clean,6
POKTEQ_clean,6
POKTIU_clean,6
POKTOA_clean,6
POKTUG_clean,2
POKVAO_clean,6
POKVES_clean,6
POKVIW_clean,2
POKVOC_clean,2
POKVUI_clean,6
POKXIX_clean,0
POLBAT_clean,0
POLBEX_clean,0
POLBIB_clean,12
POLBOH_clean,8
POLBUN_clean,0
POLDOK_clean,8
POLDUQ_clean,8
POLNAG_clean,0
POLYEW_clean,0
POMMAH_clean,12
POMSER_clean,0
POMSOB_clean,4
PONPOX_clean,0
PONSOC_clean,8
POQKAI_clean,0
POQQES_clean,8
POQXAV_charged,0
PORGAE_clean,0
PORLAL_clean,0
PORLEP_clean,0
PORVID_clean,0
PORVUO_clean,0
POSFIO_clean,2
POSFOU_clean,2
POSGAH_clean,0
POSGEL_clean,0
POTNET_clean,3
POTREX_clean,8
POVXII_clean,0
POVZOR_clean,19
POVZUX_clean,19
POWBEK_clean,21
POWBIO_clean,17
POXHIU_clean,4
POXHOA_clean,4
POXHUG_clean,4
POYPAW_clean,0
POZKUL_clean,4
PRIMIN_clean,0
PUBROU_clean,0
PUBRUA_clean,36
PUBSAH_clean,18
PUBSEL_clean,18
PUBSIP_clean,18
PUBSOV_clean,16
PUCKUV_clean,0
PUDSIR01_clean,4
PUDSIR_clean,4
PUDSOX_clean,4
PUDSUD_clean,4
PUDXES01,0
PUFNUB_clean,0
PUFRIR_clean,0
PUFXIZ_clean,4
PUFXUL_clean,0
PUGFII_clean,8
PUGFOO_clean,8
PUGGOP_clean,0
PUGHAC_clean,8
PUGHIK_clean,8
PUGHUW_clean,8
PUGJEI_clean,8
PUGPEO_clean,0
PUGSER_clean,0
PUGSOB_clean,0
PUGSUH_clean,0
PUJJEL_clean,0
PUJQEQ_clean,8
PUKSUL_clean,8
PUKVAU_clean,6
PULDOQ_clean,15
PULHOT_clean,0
PULMIU_clean,4
PUMDIM_clean,6
PUMGIP01_clean,8
PUMGIP_clean,8
PUMNIV_clean,4
PUMNOB_clean,4
PUMZAZ_clean,0
PUNCIL_clean,4
PUNDUY_clean,0
PUNFIO_clean,0
PUNSIB_clean,0
PUNSOH_clean,0
PUNSUN_charged,0
PUPHUE_clean,4
PUPJER_clean,18
PUPNAQ_clean,0
PUPXII01_clean,4
PUPXII_clean,2
PUPYAA_clean,0
PUQDOW_clean,0
PUQHEP_clean,0
PUQHIT_clean,0
PUQHIT_SL,0
PUQXUV_clean,0
PUQYAC_clean,0
PURJAO_clean,0
PURJES_clean,4
PURJIW_clean,4
PURNEX_clean,32
PURNIB_clean,24
PURQEZ_clean,0
PURQID_clean,2
PURRIE_clean,0
PURSOK_clean,2
PURTEC_charged,0
PUSDIR_clean,0
PUSDOX_clean,4
PUSJUK_clean,8
PUSRUR_clean,15
PUSSEC_clean,44
PUSXIL01_charged,0
PUSXIL_charged,0
PUTYAE_charged,0
PUTYEI_clean,0
PUVJOG_clean,2
PUVREF_clean,0
PUWCAL_clean,0
PUWCEP_charged,0
PUWCIT_clean,0
PUWCOZ_clean,4
PUWCUF_clean,8
PUWDAM_clean,0
PUWDEQ_charged,0
PUWDIU_clean,8
PUWDOA_clean,4
PUWVAG_clean,4
PUWXAH_clean,0
PUWYAI_clean,11
PUWZOX_clean,0
PUYHOI_clean,6
PUYZUF_clean,0
PUZJOL_clean,0
PUZKOM_clean,0
PUZKUS_clean,8
PUZLAZ_clean,0
PUZLOM_clean,1
PUZTOV_clean,8
PYDCUT_clean,0
QABKIQ_clean,0
QACRES_clean,0
QADBII_clean,0
QADKAH01_clean,8
QADKAH_clean,16
QADVUN_clean,0
QADWEA_clean,0
QADWEY_clean,0
QADWIE_clean,0
QADWOK_clean,0
QADWUQ_clean,0
QADXAX_clean,0
QAGDIO_clean,16
QAGQEW_clean,24
QAGTOH_clean,0
QAHMUJ_clean,0
QAHQOH_clean,0
QAJJOB01_clean,12
QAJJOB_clean,12
QAJJOD_clean,0
QAJJUH_clean,20
QAJKAO_clean,12
QAJKIV_clean,0
QAJMUM_clean,4
QAKFIU_clean,8
QALGUH_clean,0
QALGUH_SL,0
QALHAO_clean,96
QALHES_clean,96
QALNEW_clean,0
QALNIA_clean,0
QALWUV_clean,0
QAMHAQ_clean,0
QAMLEY_clean,0
QAMVEH01_clean,0
QAMVEH_clean,0
QAPPON_clean,0
QAPPUT_clean,0
QAPQAA_charged,0
QAPQEE_clean,0
QAQHOG_clean,2
QAQNOO_clean,12
QAQRUW01_clean,4
QAQRUW_clean,4
QAQSAD_clean,2
QARCET_clean,0
QARLON_clean,0
QARLUT_clean,0
QARMAA_clean,0
QARTAG_clean,4
QARTEK_clean,0
QASSUZ_clean,12
QASTUC_clean,0
QATDEU_clean,0
QATHIE_clean,2
QATHOK_clean,0
QATKII_clean,0
QATKOO_clean,0
QATLEE_clean,0
QATPOR_clean,0
QATPUX02_clean,0
QATPUX04_clean,0
QATPUX_clean,0
QATRAG_clean,0
QATVUE_clean,8
QAVBUL_clean,0
QAVDEW_clean,2
QAVPIO_clean,0
QAVPOU_clean,0
QAVWAN_clean,0
QAVYUJ_clean,0
QAVZAQ_clean,1
QAWDID_clean,8
QAWPIO_clean,24
QAWREM_clean,0
QAWRIQ_clean,0
QAWROW_clean,0
QAXQUB_clean,4
QAXROW_clean,0
QAYTEP_clean,0
QAYTOZ_charged,0
QEBGAH_clean,0
QEBGEL_clean,0
QEDZEG,0
QEFNAQ_clean,12
QEFNAQ_neutral,12
QEGHEP_clean,0
QEGNOH_clean,0
QEJYIP_clean,0
QEKLID01_clean,1
QEKLID_clean,1
QEKLUP_clean,0
QEPZOB_clean,12
QEPZUH_charged,3
QEQZUH_clean,0
QERCEV_clean,0
QERWAL_clean,0
QERZUI01_clean,2
QERZUI_clean,2
QESLIK_clean,0
QESLOQ_clean,4
QESRAI_clean,0
QESYOD_clean,0
QETCUO_clean,0
QETHUT_clean,0
QETQIP_clean,0
QETSOY_clean,0
QEVKOS_clean,0
QEWDON_clean,16
QEYWUN_clean,0
QEZLIS_clean,4
QEZYUR_clean,0
QEZZAY_clean,0
QEZZEC_clean,0
QEZZIF_clean,12
QEZZOL_clean,5
QIBTAW_charged,0
QIBTEA_charged,0
QIDDAI01_clean_h,0
QIDDAI02_clean,0
QIDDAI_clean_h,0
QIFLEY_clean,8
QIFLIC_clean,0
QIFLOI,0
QIFLUO_clean,0
QIGBIR_clean,8
QIHXIQ_clean,0
QIJLAW_clean,0
QIKYOA_clean,4
QINSUD01_clean,0
QINSUD_clean,1
QIPROY_clean,2
QIQTAN_clean,2
QIQVIX_clean,2
QIQZIB_clean,16
QIRBUQ_clean,16
QIRWAR_clean,10
QIRYAS_clean,2
QISJEJ_clean,0
QISKIN_clean,2
QISNAJ_clean,4
QISNEN_clean,4
QISNIR_clean,4
QISRIV_clean,0
QISVAQ_clean,12
QISVEU_clean,12
QITDEE_clean,0
QITDII_clean,4
QITDOO_clean,0
QITMOW_clean,0
QITMUC_clean,0
QITXAU_clean,0
QITYOI_clean,0
QITZIE_clean,2
QIVBUT_clean,0
QIVJAG_clean,4
QIVYUR_clean,0
QIVZEC_clean,0
QIWCOQ_clean,4
QIWDOQ_clean,0
QIWDOR_clean,0
QIWGOU_clean,12
QIWHEL_clean,4
QIWPET_clean,4
QIWQES_clean,8
QIXNES_clean,0
QIXNIW_clean,0
QIXSOG01_clean,4
QIXSOG_clean,4
QIYBUX_clean,0
QIYCAE_clean,0
QIYCEI_clean,0
QIYCIM_clean,0
QIYCOS_clean,0
QIYDAF_clean,12
QIYDEJ_clean,8
QIYQAR_clean,4
QIZLIW_clean,24
QOBGEV_clean,0
QOBPEE_clean,0
QOBWEJ01_clean,0
QOBWEJ_clean,0
QOBWIN01_clean,2
QOBWIN_clean,2
QOCBEQ,0
QOCBUH_clean,0
QOCRUW_clean,0
QOCSAD_clean,0
QOCSEH_clean,0
QODHUO01_clean,16
QODHUO02_clean,16
QODHUO03_clean,16
QODHUO04_clean,16
QODHUO05_clean,16
QODHUO06_clean,16
QODHUO07_clean,16
QODHUO08_clean,16
QODHUO09_clean,16
QODHUO10_clean,16
QODHUO11_clean,16
QODHUO12_clean,16
QODHUO13_clean,16
QODHUO_clean,8
QODPOQ_clean,16
QODQEH_clean,16
QODSUZ_clean,16
QOFBIY01_clean,16
QOFBIY02_clean,16
QOFBIY_clean,16
QOFCAR_clean,16
QOFCEV_clean,16
QOFCIZ_clean,16
QOFCOF_clean,16
QOFDAS_clean,16
QOFDEW_clean,16
QOFDIA01_clean,16
QOFDIA02_clean,16
QOFDIA03_clean,16
QOFDIA05_clean,16
QOFDIA06_clean,16
QOFDIA07_clean,16
QOFDIA08_clean,16
QOFDIA_clean,16
QOFDOG_clean,16
QOFKUT_clean,8
QOFLAA_clean,8
QOFPAE_clean,20
QOGGID_clean,1
QOGREK_clean,8
QOGZET_clean,12
QOHTOX_clean,0
QOHTUD_clean,4
QOHYET_clean,0
QOJKAB_clean,0
QOJTUE_clean,0
QOJVAM_clean,0
QOJYEV_clean,4
QOKCID_clean,0
QOKKAE_clean,2
QOLVET_clean,0
QOMDUS_clean,2
QOMFAA_clean,0
QOMFEE_clean,0
QOMRUH_clean,4
QOMSAO_clean,0
QOMSES_clean,4
QOMTET_clean,4
QONKUB_clean,4
QONLAI_clean,4
QONLEM_clean,4
QONLIQ_clean,0
QONQAM_clean,3
QONQEQ_clean,0
QONQEQ_manual,0
QOPCEE_clean,2
QOPCII_charged,0
QOPDAA_clean,0
QOPDEE_clean,0
QOPHEI_clean,0
QOPPES_clean,4
QOPPOC_clean,0
QOPZIF_clean,4
QOQDAD_clean,0
QOQWOK01_clean,0
QOQWOK_clean,0
QOSJEP_clean,4
QOSJIT_clean,16
QOSJOZ_clean,16
QOSJUF_clean,4
QOSKAM_clean,12
QOSXAY_clean,4
QOTHOY_clean,8
QOTWON_clean,0
QOTZEG_clean,0
QOVDAH_clean,18
QOVDEL_clean,18
QOVGOY01_clean,4
QOVGOY_clean,4
QOVSOL_clean,0
QOVSUR_clean,0
QOVWOO01_clean,0
QOVWOO_clean,0
QOVWOO_SL,0
QOVWOP_clean,0
QOWLEU_clean_h,0
QOWQUO_clean,6
QOWQUO_manual,12
QOWRAV02_clean,24
QOWRAV03_clean,24
QOWRAV04_clean,24
QOWRAV05_clean,24
QOWRAV06_clean,24
