Structures,D_i_vdw_uff298,D_f_vdw_uff298,D_if_vdw_uff298
TAJVOS01_clean,4.04196,1.95956,3.17704
TAJVOS_clean,3.8544,2.16013,3.5091
TAJWAF01_clean,3.50001,2.23029,3.00917
TAJWAF02_clean,3.44009,2.27912,3.32462
TAJWAF_clean,3.43628,2.49735,3.43628
TAJXIO01_clean,3.37848,2.72086,3.37848
TAJXIO02_clean,3.34812,2.68807,3.34812
TAJXIO03_clean,3.32414,2.65455,3.31738
TAJXIO04_clean,3.31957,2.64732,3.31702
TAJXIO05_clean,3.21347,2.59411,3.2115
TAJXIO06_clean,3.21919,2.59128,3.21659
TAJXIO07_clean,3.21015,2.56346,3.20146
TAJXIO_clean,3.36455,2.697,3.36455
TAKGOE_clean,10.44792,9.43353,10.44792
TAKGUK_clean,10.50069,9.45593,10.49567
TAKHAR_clean,10.30988,9.35309,10.30988
TAKHEV_clean,10.13455,9.31265,10.13455
TAKTIL_clean,7.08784,6.98072,7.08784
TAKTOR_clean,7.05611,6.99466,7.05611
TAKVAF_clean,7.04484,6.95305,7.04484
TAKYEL_clean,6.35157,2.34318,6.35157
TAKYOV_clean,6.3589,2.26501,6.3589
TAKZEN_clean,3.66811,1.82457,3.62911
TALJUM_charged,5.53779,2.04224,5.53779
TAMHUM_clean,10.52609,6.47369,10.52609
TAMJAU_charged,8.19371,6.16372,8.19371
TAMJEY_charged,9.16882,6.63365,9.16882
TAMJEY_clean,9.16884,6.63366,9.16884
TAMZUE_charged,4.22005,3.3749,4.22005
TANBAN_charged,4.18127,3.41895,4.18127
TANBER_charged,4.26776,3.46539,4.23249
TANBIV_charged,4.23127,3.41627,4.19776
TANBOZ_clean,6.67375,4.16925,6.6723
TANFEV_clean,3.82269,2.44166,3.8174
TANLAX_charged,3.75629,1.747,3.23652
TANMIH_clean,4.99333,3.26674,4.99333
TANNUT_clean,3.57789,2.14754,3.57768
TAPHOJ_clean,3.20105,1.96851,3.20097
TAPKAY_clean,3.75409,2.0163,3.75394
TAPLED_clean,6.28928,2.89853,6.28928
TAPXIT01_clean,5.68867,5.29897,5.68867
TAPXIT_clean,5.92235,5.52217,5.92235
TAPXOZ_clean,5.45115,4.9643,5.45115
TAQGEZ_clean,8.42245,8.28868,8.42245
TAQGOK_clean,4.9523,4.04218,4.9523
TAQGUQ_clean,4.28261,2.67,4.28261
TAQYER_clean,2.18131,1.81876,2.17949
TARVOX_clean,5.80456,5.23633,5.80456
TARVUD_clean,5.78918,5.22542,5.70334
TARWAK_clean,5.46706,4.86169,5.46098
TARWEO_clean,6.05078,5.47683,5.90936
TASFAU_clean,11.95556,6.975,11.93372
TASJUT_charged,4.14546,3.70574,4.14127
TASVUG_clean,7.81263,6.82458,7.79998
TASWAN_clean,7.8133,6.8492,7.8133
TASWER_clean,7.44632,6.52754,7.43439
TASWIV_clean,7.56746,6.69584,7.55921
TASWOB_clean,7.52982,6.53806,7.51226
TASXIW_clean,6.96464,4.83825,6.95965
TASYUJ_charged,11.30216,10.42405,11.30216
TASZAQ_charged,11.69692,10.77351,11.69692
TASZEU_charged,11.36438,10.45308,11.36438
TATFOL_clean,3.36082,2.42729,3.35907
TATPOV_clean,8.40551,6.02353,8.40337
TATSAK_clean,5.95454,4.20442,5.95454
TATSIS01_clean,4.14896,1.68702,3.92174
TATSIS_clean,4.25288,1.6675,4.08584
TATYOF_clean,3.00499,2.73905,3.00045
TATYUL_clean,3.61782,2.82013,3.61035
TAVCIF_clean,4.24315,2.1009,3.87665
TAVQEN_clean,3.90102,2.79158,3.90102
TAVSER_clean,4.33773,3.30843,4.20657
TAWHOO_clean,4.17697,3.44306,4.17372
TAWSUI_clean,4.95221,3.6468,4.94619
TAWTAP_clean,4.42693,3.73964,4.42492
TAWYUO_clean,6.74129,5.76272,6.73912
TAXHUX_clean,2.75211,2.27868,2.68936
TAYNEN_clean,4.52671,2.84832,4.52671
TAZLAJ_clean,11.57546,6.34786,11.57161
TAZLEN_clean,11.46917,6.48754,11.36206
TAZLIR_clean,11.44681,6.55404,10.95578
TAZLOX_clean,11.51231,6.53578,11.50846
TAZLUD_clean,11.54461,6.52504,11.5049
TAZSAP02_clean,4.22042,3.17753,4.22042
TAZYAV_clean,6.50496,5.3276,6.50275
TEBCEK_clean,3.04297,2.50342,3.0398
TEBFUD_clean,3.47327,2.47308,3.47327
TEBSAW_clean,4.8717,3.59531,4.87014
TEBWII_clean,6.78645,2.52457,6.78645
TEBYIK_clean,5.14661,4.70028,5.14004
TECTUS_clean,5.37224,3.08725,5.37224
TECVEE_clean,5.84863,3.48763,5.77895
TEDGOA_clean,8.2904,7.74053,8.2904
TEDGUG_charged,13.91579,4.89329,13.91579
TEDHAN_clean,10.10077,9.41148,10.10077
TEDLUK_clean,5.12922,4.28468,5.12814
TEDSIG_clean,4.94443,2.67163,4.93814
TEDXOR_clean,4.9188,3.28237,4.9188
TEFWIL_clean,17.94961,5.52245,17.94961
TEFWOR_clean,7.90971,4.42127,7.90542
TEHRUU_clean,4.52029,3.36924,4.09633
TEHWEK_clean,5.04526,3.48158,4.98981
TEJBAN_clean,3.35898,2.82583,3.35828
TEJBOB_clean,6.33948,5.25428,6.33598
TEJGAS_clean,4.23635,3.1992,4.09339
TEJGEW_clean,4.11774,3.22903,4.1161
TEJGIA01_clean,4.11494,3.2697,4.11322
TEJGIA_clean,4.10483,3.2999,4.10422
TEJLOL_clean,6.13719,4.62473,5.97895
TEJQAC_clean,3.13898,2.46173,3.13898
TEMPAE_clean,9.26892,3.64175,8.93418
TEMPEI_clean,15.0478,10.08059,15.0478
TENLIJ_clean,5.16043,3.69141,5.15432
TENQOS_clean,5.78635,4.29131,5.78151
TEPGUS,4.67371,3.65434,4.67336
TEPJAB_clean,6.27277,5.80212,6.18235
TEQLIM_clean,10.41675,8.57143,10.41561
TEQPAI_clean,5.89868,3.62978,5.37978
TEQPEM_clean,17.26345,9.29054,17.26345
TEQPEM_SL,16.82723,7.76058,16.822
TEQTAM,6.53774,5.38331,6.53774
TEQTEQ_clean,6.36417,5.26293,6.36417
TEQVAO_clean5b,4.45989,3.31876,4.44251
TEQVAO_manual,4.45989,3.31876,4.44251
TEQVOC_clean,4.80194,3.24,4.80194
TEQWER01_clean,4.23871,3.66639,4.22275
TEQWER_clean,4.24179,3.68036,4.2286
TERFED_clean,4.21409,3.89658,4.21409
TERFIH_clean,8.70652,6.03098,8.57143
TERFUT_clean,8.64202,6.13596,8.24207
TERNUA_clean,6.96727,4.59793,6.96727
TESGOO_clean,4.43571,2.90956,4.39962
TESGUU_clean,4.48445,2.88562,4.48141
TESHAB_clean,4.82787,3.22677,4.67207
TETVIZ_clean,5.38239,3.80558,5.38049
TETWEW_clean,6.10576,4.3131,6.10479
TETWOG_clean,3.24056,2.39858,3.22727
TETWUM_clean,4.51599,2.0866,4.18057
TETZEX_clean,9.20336,8.93098,9.20336
TETZEZ_clean,10.36651,6.41091,9.73376
TETZID_clean,4.5796,3.0192,4.55137
TEVHEJ_clean,16.27572,7.2797,16.27572
TEVZEA_clean,4.25364,2.78439,4.18484
TEVZIE_clean,4.64093,2.93404,4.63411
TEVZOK_clean,4.25242,2.83731,4.16774
TEVZUQ_clean,4.58252,2.97809,4.58252
TEWFOS_clean,4.7593,3.29396,4.75701
TEWFUY01_clean,4.80747,3.3247,4.7777
TEWFUY_clean,4.74279,3.26353,4.71279
TEWGEJ01_clean,3.50549,2.5782,3.50549
TEWGEJ_clean,4.72385,3.37601,4.72385
TEXTOH_clean,6.71688,6.21468,6.71688
TEYHIP_charged,7.18643,5.71095,7.18523
TEYLIU_clean,3.94345,3.22377,3.94345
TEZKAM_clean,5.94762,4.17022,5.88411
TICPOL_charged,3.82138,2.28802,3.81465
TIDKAS_clean,4.61787,3.4339,4.59932
TIDLEZ_clean,6.73943,6.19064,6.72969
TIDLID_clean,4.22229,4.04417,4.21501
TIDMEA_clean,5.86072,4.77021,5.86072
TIDQIG_clean,3.8844,3.13657,3.87264
TIDSEE_clean,4.65652,3.18871,4.65652
TIFBOA_clean,4.66856,3.56873,4.45757
TIFDOB_clean,5.14567,2.54272,5.14538
TIFHAT_charged,8.24,5.12665,8.19157
TIFHEX_charged,8.16054,5.03731,8.16054
TIFZIR_clean,4.85131,3.35687,4.85131
TIGDOD,5.59437,4.21099,5.58962
TIGQOR_clean,6.47415,2.85646,6.47415
TIGQUX_clean,6.42228,2.77632,6.42228
TIGSOT_clean,4.08399,3.54981,4.08399
TIGVUC_clean,4.17221,2.68555,3.99966
TIJPOT_clean,3.58573,2.66673,3.58573
TIKMEH_clean,5.19606,3.35003,3.91505
TIKMUW_clean,4.77735,3.35067,4.77735
TIKXER_clean,2.71932,2.14596,2.71932
TIKXIV_clean,2.61085,2.06819,2.60851
TILBIB01_clean,11.71777,8.38021,11.71777
TILBIB_clean,11.71984,8.27417,11.71075
TILBOH_clean,10.26717,7.79554,10.02453
TILDIC_clean,3.46557,2.57068,3.46551
TILHAY_clean,3.47066,3.0595,3.30165
TILHAZ_clean,7.10322,3.85018,7.10322
TILHEC_clean,3.58853,3.00512,3.58343
TILPUA_clean,8.72866,4.75636,8.72866
TILVOZ_clean,6.95583,5.61838,6.95583
TILVUF_clean,5.79248,4.49696,5.79248
TILWAM_clean,5.62904,4.43168,5.6144
TILWEQ_clean,6.53543,5.10675,6.52189
TIMMEI_clean,3.93412,3.6219,3.93213
TIMMIM_charged,4.33993,2.59101,3.9071
TINFIH_clean,5.23439,4.64576,5.23298
TIPZOJ_clean,4.5158,3.26802,4.20316
TIPZUP_clean,4.13076,3.42022,4.13038
TIQFIJ_clean,4.3878,2.79873,4.3878
TIQGEG01_clean,3.66933,2.64581,3.66653
TIQGEG_clean,3.68264,2.63397,3.40971
TIQGIK_clean,2.78435,2.14238,2.78435
TIQGOQ_clean,4.18093,2.78704,4.18093
TIQGUW_clean,4.18458,2.78264,4.18458
TIQHAD_clean,4.15621,2.75859,4.15621
TIQHEH_clean,4.14582,2.78508,4.14582
TIQHIL_clean,4.16846,2.75394,4.16846
TIRHIL_clean,9.1347,7.13795,9.12043
TIRKEM_clean,4.9871,2.89265,4.97815
TIRLIQ_clean,4.88624,3.50511,4.88624
TIRQOB_clean,6.59669,5.03407,6.59597
TIRRIW_clean,5.3931,4.42535,5.3201
TISGUY_clean,5.73871,3.32321,5.73871
TISHAF_clean,10.62239,4.04927,10.54701
TISJOW_clean,4.72858,1.92641,4.68322
TISKOW_clean,6.12869,2.3762,6.12869
TISLIR_clean,3.6675,2.97747,3.65594
TISNEQ_clean,3.06794,2.24468,3.03351
TISPAO_clean,11.18362,4.67704,11.16494
TISWEZ_clean,4.03893,1.95673,4.03893
TIVFAG_clean,2.83605,2.23445,2.83605
TIVFEK_clean,2.80684,2.21161,2.80684
TIVFIO_clean,2.77479,2.1122,2.77479
TIVXOM_charged,5.56005,3.97117,5.56005
TIVYAZ01_clean,9.17381,6.93409,9.17381
TIVYAZ_clean,7.57591,6.17986,7.56526
TIXCIO_clean,7.86091,3.71087,7.86091
TIXMET_clean,6.6306,6.05423,6.63034
TIXMIX_clean,5.24065,3.85162,5.23075
TIXVON_clean,4.68242,3.35907,4.62278
TIYZEG_clean,3.74516,2.65689,3.74516
TIYZIK_clean,3.53163,2.43765,3.53142
TIZFUF_clean,7.20257,3.37971,6.85497
TIZVED01_charged,4.48621,3.48518,4.48621
TIZVED_charged,4.48826,3.48518,4.48826
TIZVIH01_charged,4.34865,3.59119,4.34865
TIZVIH_charged,4.34795,3.59119,4.34795
TOBJUR_clean,10.11612,9.48494,10.11612
TOBKAY_clean,10.19252,9.5514,10.18731
TOBKEC_clean,9.58,8.97863,9.57977
TODVOZ_clean,3.1911,2.37083,3.16308
TOFLAD_clean,5.1199,2.16441,5.04784
TOFLIL_clean,6.22311,3.35334,6.2127
TOFQEM_clean,4.58106,3.40194,4.56817
TOFTIT_clean,19.98366,5.73893,19.98366
TOHDAX_clean,7.00216,3.76297,6.99473
TOHDEB_clean,6.9942,3.80405,6.99384
TOHDIF_clean,7.45495,3.5973,7.45495
TOHJIL_clean,5.33831,4.18482,5.33831
TOHMIO_clean,6.04136,4.5414,5.59979
TOHPUC_clean,4.0354,2.26202,4.01149
TOHQEO_clean,5.34626,3.87894,5.29554
TOHSAL_clean,9.38487,5.48207,9.36624
TOHYOF_clean,4.69935,2.90355,4.69004
TOHYUL_clean,6.94153,6.13932,6.93406
TOHYUM_clean,6.06729,3.86924,6.06729
TOHZAS_clean,5.31012,3.61572,5.30724
TOJLOT_clean,9.359,7.01293,9.359
TOJVIZ_clean,3.05151,2.28807,3.05151
TOJXOH_clean,5.1381,3.08164,5.1381
TOKDON_clean,5.50503,4.06001,5.5027
TOKKOV_clean,4.65962,2.67059,4.65962
TOKLEM_clean,5.00865,3.28526,5.00464
TOKLIQ_clean,5.04554,3.44119,5.04554
TOLGOR_clean,5.40154,3.74909,5.39703
TOLYOJ_clean,5.30377,4.20851,5.30377
TONBII_clean,4.36945,4.00567,4.36945
TONBOO_clean,4.23185,3.52744,4.22768
TONBUU_charged,5.30987,3.0398,4.87016
TONKIR_clean,6.86886,3.27443,6.86811
TONLOY_clean,7.16709,6.14058,7.16709
TONLOZ_clean,5.86041,4.10806,5.85644
TONMAM_clean,4.90717,2.2962,4.90717
TONMEQ_clean,4.90206,2.23878,4.90206
TONQOD_clean,8.04108,4.95602,5.65295
TONTIB_clean,8.19283,3.5421,8.19283
TONTOH_clean,8.09405,3.46697,8.09405
TONTUN_clean,8.03089,3.46008,8.03089
TONVAV_clean,8.15135,3.50717,8.15135
TONWUO01_clean,5.1028,4.40988,5.10176
TONWUO_clean,3.90711,3.45189,3.90711
TOPKIT_clean,8.2183,4.8799,8.1572
TOQCIL_clean,4.17766,2.94448,4.17316
TORJAN_clean,4.81274,3.47296,4.80864
TORJER_clean,4.49866,3.26868,4.49813
TORJIV_clean,4.58982,3.35155,4.58364
TORJOB_clean,4.81385,3.47262,4.80879
TORJUH_clean,4.71861,3.44494,4.71294
TORKAO_clean,4.47679,3.28148,4.47622
TORKES_clean,4.72085,3.43457,4.71638
TORPUN_clean,8.27947,7.81249,8.2789
TORXAB_clean,4.51859,3.78893,4.51859
TORXEE_clean,7.45381,5.48044,7.45381
TORXIJ_clean,3.89034,2.23679,3.88385
TOTVEF_clean,5.22208,4.3172,5.22208
TOTVUV_clean,3.68967,2.87064,3.68967
TOTWAC_clean,3.68607,2.54519,3.68607
TOVGUI_clean,8.98481,5.10125,5.67091
TOVHAP_clean,7.12189,4.21347,5.5957
TOVHET_clean,10.34232,5.02217,5.96424
TOVHIX_clean,13.82448,7.91421,13.82448
TOVHUJ_clean,8.64801,4.99013,8.32969
TOVJAP_charged,4.22382,3.27351,4.22027
TOVJAR_clean,11.97423,7.98609,11.97206
TOVJEV_clean,12.91882,9.58879,12.9164
TOVJIZ_clean,12.07955,7.61651,12.07955
TOVJOF_clean,11.89248,7.62161,11.82623
TOVJUL_clean,6.46429,4.83022,6.3008
TOVKAS_clean,8.57811,5.08407,8.57532
TOVKEW_clean,12.69328,8.2852,12.62573
TOVKIA_clean,11.38417,4.53209,11.36038
TOVKOG_clean,22.06019,12.89413,20.5012
TOVWIM_clean,7.71603,2.15393,7.71535
TOWLIC_clean,6.59062,4.00699,6.59062
TOWMEZ_clean,6.59977,2.37261,6.59785
TOWMID_clean,7.17176,1.97492,7.15048
TOWMOJ_clean,8.31844,5.42534,6.62562
TOWNAW_clean,6.33227,3.56666,4.5416
TOWNEA_clean,8.36796,7.05181,8.31683
TOWNOK_clean,7.47347,4.53301,7.47272
TOWNUQ_clean,8.21228,7.60398,8.21228
TOWPEC_clean,10.13626,5.56227,8.30059
TOWXEK_clean,5.42372,4.38207,5.41949
TOXHAR_clean,4.18219,3.71207,4.18219
TOXHEV_clean,5.14464,4.36789,5.00301
TOXMUQ_clean,6.89237,6.75228,6.89237
TOXNAX_clean,3.65602,2.22769,3.65151
TOXNEB_clean,6.9957,6.87383,6.9957
TOXNIF_clean,6.95943,6.82797,6.95943
TOZFOF_clean,13.00187,8.5462,13.00187
TOZHAR_clean,4.17794,3.63524,4.17794
TUBCEA_clean,5.18629,3.58061,5.18308
TUBJAD_clean,4.21081,3.62878,4.21081
TUBLIN_clean,4.48712,3.80178,4.48712
TUBWEU_clean,7.49327,7.03304,7.49327
TUCJAD_clean,5.73324,4.35648,5.67772
TUDJOS,10.70086,3.50519,10.70086
TUDQOZ_clean,4.21295,3.45999,4.10652
TUFSUK_clean,3.34224,2.46721,3.33196
TUFTAR_clean,3.35945,2.4934,3.35731
TUGFAE_clean,2.98061,2.18959,2.98061
TUGSOE_charged,4.06746,2.57417,3.97865
TUGSUK_ion_b,8.24948,2.53369,8.23631
TUGTAR_clean,4.03498,3.15698,4.03498
TUJFUB_clean,4.88147,2.98813,4.88147
TUJGAI_clean,4.91623,3.17488,4.81442
TUJGIQ_clean,5.06179,3.49924,5.01815
TUKCOT_clean,4.6829,3.13668,4.49871
TUKCUZ_clean,4.40361,1.8387,4.39572
TUKDAG_clean,2.84144,1.93749,2.84144
TUKYIJ_clean,5.65255,2.29459,5.34544
TULLIW_clean,3.10444,2.46805,2.93644
TULLIW,1.90042,0.87889,1.89638
TULNIZ_clean,3.58675,2.63296,3.54221
TUMDAI_clean,4.11439,3.09012,4.10411
TUMGOX_clean,3.48431,2.84839,3.48298
TUMGUD_clean,3.35405,2.81612,3.34954
TUMQID_clean,4.49074,3.15307,4.48472
TUMQOJ_clean,4.53956,2.91437,4.50324
TUMRAW_clean,3.92916,2.7784,3.92588
TUMREA_clean,4.07743,2.84773,4.07743
TUMRIE_clean,4.45031,3.01231,4.44879
TUMROK_clean,4.18234,3.08734,4.18234
TUMRUQ_clean,4.12714,2.73887,4.12486
TUMTOK01_clean,4.92812,2.40979,4.92529
TUMTOK_clean,4.92986,2.57206,4.92809
TUNDAJ_clean,3.39287,2.17435,3.39287
TUNJET_clean,5.84238,4.37798,5.84238
TUPDOZ_clean,4.79173,4.33204,4.79015
TUPGIU_clean,4.89282,3.65377,4.61549
TUQWIL01_clean,5.18171,3.21842,5.18171
TUQWIL_clean,5.1428,3.19675,5.1428
TURBUE_clean,11.6297,5.34671,11.6297
TURDIV_clean,6.69491,4.50959,6.69491
TURDOB_clean,6.41901,3.93084,6.18602
TURDUH_clean,5.98083,4.00781,5.98083
TURFAP_clean,5.47019,3.96879,5.40659
TURFET_clean,6.50795,4.42701,6.50795
TUTHIA_clean,7.56413,6.05048,7.55537
TUTHOG_clean,7.40962,5.94663,7.3357
TUTJAU_clean,6.43566,5.10042,6.4258
TUTZOX_clean,3.30524,2.75357,3.26643
TUTZUD_clean,3.14328,2.56181,3.14323
TUVDIX_clean,6.53288,2.428,6.53288
TUVDOD_clean,6.51773,2.36469,6.51773
TUVDUJ_clean,6.56474,2.36919,6.56474
TUWFUN_clean,8.43478,7.24838,8.35287
TUWPIL_clean,4.45855,2.60998,4.42334
TUYFIE_clean,5.15882,3.86004,5.15522
TUYHOL_clean,5.88547,4.86294,5.88547
TUYHUR_clean,8.38813,3.80809,8.38813
TUYJAZ_clean,8.4623,3.3396,7.9885
TUYJED_clean,8.29274,3.76237,8.25628
TUYJII_clean,3.37054,2.45852,3.37054
TUYLIJ_clean,4.3325,3.53058,4.32992
TUYNEI_clean,4.26007,3.0791,4.26007
TUZNOS_clean,8.96847,2.26872,8.96847
TUZVUH_clean,8.68286,7.39435,8.66721
UBACOR_clean,4.9999,3.23398,4.9958
UBACUX_clean,6.49095,2.886,6.49095
UBAVUR01_clean,6.34721,2.15933,6.3457
UBAVUR02_clean,6.2727,2.07129,6.2727
UBAVUR_clean,6.10649,2.30141,6.10613
UBECEM_clean,4.74551,4.63282,4.74393
UBIBUF_clean,11.4511,7.43341,11.4511
UBIPAY_clean,3.71741,3.1774,3.71741
UBOGAV_clean,5.01427,2.96178,5.01427
UBULIO_clean,23.89049,22.4268,23.89049
UBULIO_SL,23.89227,22.4269,23.89227
UBULUA_clean,7.76225,6.7745,7.66226
UBUMAH_clean,6.90254,6.05917,6.83864
UBUROY_clean,6.47864,5.24134,6.47864
UCABAE_clean,5.10948,4.20517,4.78471
UCAJUF_clean,14.00173,7.48519,14.00173
UCALIW_clean,3.32727,2.35486,3.32727
UCAXEC_clean,4.03281,3.48405,4.03281
UCEGAM_clean,4.50443,3.46631,4.27451
UCEGEQ_clean,4.46408,3.43283,4.3516
UCEXAC_clean,6.25198,4.53188,6.25198
UCEXEG_clean,6.26422,4.44753,6.23515
UCEXIK_clean,6.28477,4.36938,6.24453
UCEXOQ_clean,6.2605,4.36548,6.25084
UCOCUM_neutral_5b,12.93914,5.84466,12.93914
UCOCUM_neutral,12.93914,5.84466,12.93914
UCOHUR_clean,7.79929,7.08204,7.79929
UCOJAZ_clean,7.51595,6.56728,7.48753
UCOJED_clean,7.65414,6.92414,7.65351
UCOJIH_clean,7.77743,6.73239,7.60388
UCOXOZ_clean,6.28537,5.53182,6.28537
UCUJOU_clean,8.29926,6.52484,8.29926
UCUTIW_clean,6.1184,5.53944,6.1184
UDALUI_clean,24.10344,23.55647,24.10344
UDAMET_clean,12.01715,5.85425,12.01715
UDANAQ_clean,5.5763,4.58149,5.57594
UDANEV_clean,13.01417,10.50174,13.01417
UDANIY_clean,23.62241,23.09116,23.62241
UDAWOO_clean,8.20972,5.99479,8.20791
UDAWUU_clean,8.10621,5.13072,8.10615
UDAXAB_clean,7.38769,5.71976,7.38769
UDAXEF_clean,8.13054,5.80564,8.13054
UDAXIJ_clean,8.07796,6.13413,8.07796
UDEGIW_clean,4.72645,1.85577,4.72527
UDEMEW_clean5b,28.24957,12.49369,28.24957
UDEMEW_manual,28.24957,12.49369,28.24957
UDEPIE_clean,5.69032,2.45908,5.69032
UDICAN_clean,4.42142,3.88136,4.42142
UDICER_clean,3.69469,2.47614,3.69415
UDIDAO_clean,4.80767,3.71093,4.80761
UDIHIZ_charged,3.51765,2.18072,3.51053
UDIHOF_charged,9.02696,8.19768,9.02696
UDIQII_clean,5.01177,3.12732,5.01177
UDOVOA_clean,10.93513,3.33898,5.03793
UDOVUG_charged,6.63601,6.02974,6.63484
UDUMIP02_clean,6.97018,6.36169,6.97018
UDUMIP03_clean,6.80791,6.34244,6.80791
UDUMIP_clean,7.07236,6.47104,7.07051
UFANEV,6.08721,5.41371,6.08721
UFASAW_charged,3.95116,2.0968,3.94128
UFASEA_ion_b,3.81829,3.4039,3.81829
UFATEA01_clean,5.36494,3.97514,5.36494
UFEMIC_clean,5.27095,4.19903,5.16049
UFENAW_clean,7.28993,5.30362,7.15271
UFENEZ_clean,4.20604,2.46806,4.20366
UFEVIL_clean,6.55502,3.26263,6.54932
UFEXEJ_clean,4.91406,4.72794,4.91169
UFEXIN_clean,4.88089,4.70404,4.87582
UFEXOT_clean,4.83383,4.66909,4.83209
UFILUR02_clean,4.78893,2.37701,4.231
UFILUR_clean,4.79616,2.38846,4.78373
UFIREI_clean,9.87569,3.40233,9.86265
UFISOS_clean,3.77336,2.8148,3.7715
UFISUY_clean,3.76292,2.8475,3.76193
UFITEJ_clean,3.93086,3.19342,3.93086
UFOFIF_clean,4.76202,3.65474,4.75368
UFUMUD01_clean,4.09142,2.5892,4.08984
UFUMUD02_clean,4.06926,2.6329,4.06926
UFUMUD_clean,4.12499,2.71096,4.0178
UFUNAK_clean,3.9269,2.26349,3.85848
UFUNIS_clean,4.47411,3.22114,4.37007
UFUQIV_clean,6.59636,5.30105,5.58811
UFUTIY_clean,3.38923,2.5914,3.33504
UGAPOI_clean,4.84394,2.80894,4.83721
UGAQEY_clean,4.86611,3.47861,4.86611
UGELIB_clean,9.1743,8.92262,9.1743
UGEMOK_clean,13.90291,9.37827,13.90046
UGEPEB01_clean,3.0302,2.39734,2.99591
UGEPEB_clean,2.9558,2.34455,2.94595
UGIGAS01_clean,3.58555,2.66108,3.58555
UGIGAS_clean,3.58679,2.68,3.58651
UGOCAW_clean,17.26458,4.92822,17.26458
UGOFED_clean,4.92568,3.71218,4.43627
UGOSOY_charged,5.90451,4.75832,5.90451
UGUGUZ_clean,5.19496,3.89458,5.19496
UGUHAG_clean,5.15344,4.288,5.15296
UGUHEK_clean,5.30049,3.93275,5.30049
UGUQOC_charged,4.74309,3.34863,4.73722
UGUQOC_clean,4.74309,3.34863,4.73722
UGUQUK_clean,3.60703,2.34846,3.60211
UGUXAV_clean,3.48115,2.64866,3.42758
UHADAI_clean,4.52347,2.97613,4.47152
UHASED_clean,4.71262,3.80692,4.70886
UHAXUW_clean,4.54004,2.78491,4.54004
UHISEK_clean,4.48604,2.87296,4.4728
UHISOU_clean,4.01783,3.27061,4.01783
UHIYOB_clean,2.99171,2.01394,2.79936
UHOHEG_clean,4.05538,2.72082,4.05538
UHUPET_clean,13.55842,8.94077,13.36
UHUPOD01_clean,32.28899,20.75312,32.28899
UJAQAY_clean,3.88141,2.71778,3.88141
UJAQEC_clean,4.16389,3.52205,4.16389
UJAQUS_clean,6.79828,5.97118,6.79828
UJARAZ_clean,5.6526,4.49441,5.6526
UJECUI_clean,4.10135,2.69092,4.10135
UJEDIX_clean,4.37319,2.83803,4.37319
UJEFOE01_clean,3.70694,2.20101,3.70694
UJEFOE_clean,3.5984,2.07648,3.55091
UJEGUL_clean,6.03615,4.87217,6.03615
UJILAA_clean,19.23921,9.4652,19.23921
UJIPAG_clean,4.52135,2.92829,4.30935
UJIPEK_clean,4.53927,2.92754,4.12971
UJIZET_clean,6.35252,5.42867,6.35252
UJOJAG_clean,3.10637,2.36191,3.09603
UJOJEK01_clean,3.24259,2.45266,3.24259
UJOJEK02_clean,3.17033,2.41424,3.17033
UJOJEK_clean,3.20677,2.43987,3.20677
UJOJIO01_clean,3.21427,2.44459,3.21427
UJOJIO02_clean,3.19745,2.43177,3.19745
UJOJIO03_clean,3.25987,2.47373,3.25987
UJOJIO04_clean,3.24444,2.45936,3.24444
UJOJIO05_clean,3.24491,2.45643,3.24491
UJOJIO06_clean,3.24658,2.46171,3.24658
UJOJIO07_clean,3.2591,2.47244,3.2591
UJOJIO_clean,3.22353,2.44414,3.22353
UJOJOU01_clean,3.12721,2.37942,3.12721
UJOJOU_clean,3.12237,2.37605,3.12237
UJOKIP01_clean,3.16527,2.40205,3.16527
UJOKIP02_clean,3.14832,2.37047,3.14146
UJOKIP03_clean,3.142,2.3591,3.13468
UJOKIP04_clean,3.12457,2.38132,3.12457
UJOKIP05_clean,3.11669,2.36422,3.11669
UJOKIP_clean,3.27152,2.46852,3.27152
UJOWEW_clean,5.2614,3.43655,5.2614
UJOWIA_charged,2.75257,1.66382,2.74832
UJULIW_clean,6.78983,6.5981,6.78983
UJUMUJ_clean,6.09401,2.23684,6.02459
UJUPUM_clean,6.42885,5.2776,6.42717
UJUQIB_clean,9.84604,4.71832,9.84604
UJUXOM_clean,3.109,2.11251,3.05226
UKAJOH_clean,4.9928,3.34478,4.98492
UKAPUS_clean,6.27892,4.82639,6.27892
UKAQAZ_clean,6.2925,4.80407,6.2925
UKAQED_clean,6.25211,4.7911,6.25211
UKAQIH_clean,6.27,4.7846,6.27
UKAZAI_clean,4.54379,2.66655,4.54193
UKAZEM_clean,10.59559,8.5843,10.59559
UKEXEP_clean,4.45001,3.11978,4.44319
UKIQIP_clean,11.61805,7.6061,11.61805
UKIQOV_clean,13.40523,9.16209,13.40523
UKIQUB_clean,13.12206,7.90883,13.11919
UKOLOV_clean,4.89517,3.49222,4.89443
UKOXUO_clean,3.08811,1.7945,3.08811
UKOZOK_clean,4.96157,3.43528,4.95981
UKOZOL_clean,8.0693,5.6217,8.0693
UKUBIM_clean,6.46137,4.14915,6.28857
UKUBOS_clean,6.42189,4.09288,6.38262
