Structures,finished,Diffusion_coefficient,r2,Diffusion_coefficient_log
COYVAO01_clean,1.0,1.3171261909822092e-10,-6.143744848437406,-9.880372614239562
c5dt03710g_c5dt03710g2_clean,1.0,3.224504043709946e-05,0.9911009146387388,-4.491537074096522
WICGEV_clean,1.0,1.0578195577793861e-07,0.9849771514836089,-6.975588407673298
AFOYAW_clean,1.0,6.430251018708175e-06,0.996691426665753,-5.191772073123686
YEYYAC_clean,0.0,1.4462317837805437e-10,-9.340622134026157,-9.839762098224059
HIBQUE_clean,1.0,1.321376114851164e-10,-4.048558837479309,-9.878973547748748
ZnBDC,1.0,4.2484165959018746e-05,0.9895519268513128,-4.37177290331303
RATCUL03_clean,1.0,2.841428566296599e-09,0.832512672811292,-8.546463257674212
SAMYIR_clean,0.0,6.5149880633766085e-06,0.9345737802111633,-5.186086375655836
NIMQAC_clean,0.0,2.061703325888806e-05,0.9871092337605734,-4.685773828479823
VAHVOR_clean,1.0,0.00017671947193021419,0.9937610136391347,-3.752715594885245
HOYROE_clean,1.0,4.177504208518959e-05,0.995450487876717,-4.379083103915567
UCEXIK_clean,1.0,2.8921838272491284e-05,0.9675598534653103,-4.538774106736184
GAJZAU_clean,1.0,1.1161777789832224e-05,0.9705538141970483,-4.952266627726033
FIQYOU_clean,1.0,2.392072659037213e-11,-5.014308249490506,-10.621225632819217
IBACAS_clean,0.0,5.067635229533236e-06,0.9932727615928619,-5.2951946533588865
SAJSAA_clean,0.0,4.191873506801059e-05,0.8813828873627655,-4.377591831016493
QUQGEP_neutral,1.0,6.4169847710877775e-09,0.9208714644655651,-8.192668991383641
IBABOF01_clean,0.0,3.174777196667558e-06,0.9899293201500751,-5.498286747743061
JAVTEG_clean,1.0,1.7731062359799208e-07,0.9882634144710541,-6.751265242787318
FEZCUJ_charged,0.0,1.1276503918103315e-07,0.9667368706820182,-6.947825524857758
MAVNUU_clean5b,0.0,5.964355656748117e-05,0.9837406390756175,-4.224436467305257
UCEXAC_clean,1.0,3.603499218175816e-05,0.9956395444062099,-4.443275567830144
GAJZEY_clean,1.0,1.0890216005784242e-05,0.9995936145658566,-4.962963505993555
HOWSAP_clean,0.0,2.2349204557344156e-05,0.9944134512462317,-4.650737929467333
IBABOF_clean,0.0,3.040511486398e-06,0.9876592271704653,-5.51705335157713
RAPBOZ_clean,1.0,2.1356031446698967e-05,0.9973393577079378,-4.6704794483161995
PEKWAF_clean,1.0,1.7471074619862577e-06,0.9909976784184852,-5.757680381386668
QEVKOS_clean,1.0,6.617463741281082e-07,0.9970892813116518,-6.179308429626869
IKETAU_clean,1.0,1.63393459480683e-05,0.9980957526475566,-4.786765331942521
COGWEB_clean,1.0,2.607620114302572e-05,0.9844534201662877,-4.583755677617691
GAKBAX_clean,1.0,7.747640580451836e-06,0.9781827245321782,-5.110830534771082
COXDIE_clean,0.0,3.3513375332968714e-05,0.9957393209832555,-4.474781829560694
UMALUQ_clean,0.0,2.5930705595370696e-05,0.9950501801065667,-4.58618566556745
JETZAK_clean,1.0,2.2039281579373235e-05,0.992416354691428,-4.656802566408234
IBABUL_clean,0.0,2.2117465501060943e-06,0.9917749697967847,-5.655264641470792
LUZJAT_clean,0.0,1.7057437580108374e-05,0.9833736876372362,-4.768086209299945
GURTIX_charged,0.0,3.869337877834491e-05,0.9708740252768042,-4.412363345214875
QUJWEZ_clean,1.0,1.4646349006530492e-05,0.9939507956554623,-4.834270621311797
FURSES_clean,1.0,2.046417820271445e-06,0.9983850818716569,-5.6890056909987985
GAXVUY_clean,1.0,5.080243737875355e-10,-6.467799151385925,-9.294115450811564
DALVEU_clean,0.0,4.607554825620991e-07,0.9857428265163487,-6.336529488377364
LAJLEP_charged,0.0,7.469489852036658e-06,0.9226177848239233,-5.126709058427048
OPAHIY_clean,0.0,2.8082124212192826e-06,0.9932440172159063,-5.551570044022955
ALEQIT_clean,1.0,2.107326111412363e-06,0.9944673069995666,-5.676268251564315
OXALOP_clean,0.0,1.6194469861005688e-05,0.997790453236796,-4.790633264400227
AFOVIB_clean,1.0,2.993296813658666e-06,0.9764275366420467,-5.523850216623607
MAVNUU_manual,0.0,6.2207644240584175e-09,0.8567837846509516,-8.20615624477028
VUKTUS_clean,0.0,8.851985965372495e-06,0.99942973756398,-5.052959283308507
VEDFOB_clean,1.0,9.629661015003446e-06,0.9878248500803533,-5.01638900071603
OBONUO_charged,0.0,5.491614093239353e-06,0.991776761501025,-5.260299989109215
IJOMOJ07_clean,1.0,4.202316877350932e-08,0.9892244472880859,-7.376511202549713
USOXEH_clean,1.0,2.6033903620940602e-05,0.985396885599388,-4.584460707268168
DEMLAJ_clean,0.0,2.7064580310744066e-10,-2.4173914067775417,-9.567598703106125
KINDOC_clean,1.0,2.479254187659882e-06,0.9173441404677296,-5.605678944535596
PUTYEI_clean,1.0,8.091683646540509e-05,0.9989716218514383,-4.091961104799833
HAKSEU_clean,1.0,5.934015350928104e-08,0.9179796559485915,-7.2266513345249495
NESTAI_clean,1.0,4.155910979587393e-05,0.9757015452679437,-4.3813337636865715
WINCEC_clean,1.0,2.3449790662575487e-07,0.9886175931989428,-6.629861029899606
GAHXUL_clean,1.0,4.315555613279276e-10,0.1525068635134269,-9.364963282394351
RONZOJ_clean,1.0,3.6916011609363224e-11,-27.802035682624933,-10.432785226107976
AMIMEP_clean,1.0,1.9161490055031028e-05,0.97858111689375,-4.7175707219006915
IYOVUO_clean,1.0,3.1574157124462243e-10,-4.086816469053706,-9.500668234156032
NODKEX_clean,1.0,6.339323577513819e-05,0.9899266266519378,-4.1979570800087185
COJMIZ_clean,0.0,1.0860071683557046e-05,0.9304342222246729,-4.964167308110844
FUWFOU_clean,1.0,9.604828915275898e-10,-2.630270411431795,-9.017510366545478
CEBDOD_clean,1.0,1.6911757965550426e-05,0.9830969083353539,-4.771811245444528
FUVDEH05_clean,0.0,1.763468060495649e-05,0.9771179258315776,-4.753632401761226
NUDMOQ_clean,1.0,4.3180311429942303e-05,0.9860168651644445,-4.364714229722545
WOJZIG_clean,1.0,2.984890135184893e-05,0.9833189833245072,-4.525071649312181
MUNNUF_clean,0.0,2.072336726671994e-05,0.9854024502027011,-4.683539676217335
KABXIW_clean,1.0,1.4554677747375884e-05,0.9852064717527308,-4.836997405758372
NEVVAM01_clean,1.0,4.3692513034877725e-05,0.9966908330274091,-4.359592975528632
FONQIJ_clean,1.0,2.9656324804972052e-08,0.9302696296563383,-7.527882670428904
DAMRAN_clean,0.0,2.4211397480408187e-06,0.9953909823637168,-5.615980142383386
DALSUH_clean,1.0,2.5347243701857617e-06,0.9772256551562387,-5.596069259610946
OKIXIQ_clean,1.0,3.739910619045753e-06,0.9922986940583116,-5.427138776975742
MAQBEO_clean,1.0,1.0901991334226232e-05,0.9973084550271031,-4.962494167520139
MALYIJ_charged,0.0,4.666807570052795e-07,0.9586384387994068,-6.330980106333009
CUFDUD_clean,0.0,0.00017457856484957227,0.9984977561370778,-3.7580090810143347
LABGAY_clean,1.0,2.419756819764828e-11,-10.510800888283338,-10.61622827746624
CIJBEE_clean,0.0,1.5185381021748616e-05,0.9893898363720176,-4.818574306573053
S2056989016007027_zl2661sup1_clean,1.0,9.962220235860813e-05,0.9952884470282359,-4.001643861503272
USUWUC_clean,1.0,2.4893973252342647e-05,0.9933767141546129,-4.603905781420558
PEJMUN_charged,0.0,6.462979459457239e-08,0.9836089758433503,-7.189567224343233
INIRAY_clean,1.0,1.777310720993074e-05,0.9903228636862549,-4.750236639377542
XOPVII_clean,1.0,5.464330208284943e-05,0.9918167735795634,-4.262463064212524
IYOVOI_clean,1.0,3.4927293665801273e-10,-4.445930883406099,-9.456835064277705
ESURER02_clean,1.0,2.1301476556896096e-05,0.9422522043368309,-4.671590291477388
HACDOH_clean,0.0,2.63400151948501e-07,0.97251434607956,-6.579383978841295
TIXCIO_clean,0.0,1.176639129025652e-05,0.9963639401718865,-4.929356713285508
ZEDZAL01_clean,0.0,9.289956136875028e-06,0.9994349872001853,-5.031986336550826
IFEPUG_clean,1.0,8.66172756805381e-05,0.9877860531266164,-4.0623954799864075
COSMII_clean,1.0,6.315503739220296e-05,0.9941969857479392,-4.199592003392322
APAZIC_clean,0.0,0.0001230690162769571,0.9818457178450747,-3.909851270818853
FUTZIF_clean,0.0,8.425245732451754e-05,0.9588081685166465,-4.0744174235496216
VICSIL_clean,1.0,1.2939162726955777e-06,0.9957696548531242,-5.888093825276858
OKIXIQ_charged,0.0,2.8824678349692873e-06,0.9908327231228737,-5.5402355302338835
LAGVEX_clean,1.0,2.097485526679824e-06,0.9978001230357082,-5.678301027259583
DOTTEM_clean,1.0,9.901983700106032e-05,0.9871122710159926,-4.004277792906557
RIGTIL_clean,1.0,3.6657335209347847e-05,0.9826712698772504,-4.43583910909392
MUTCEL_clean,0.0,3.0593741761023243e-06,0.9899799192351897,-5.514367403473422
KUSDOT_clean,0.0,4.269572444570073e-05,0.998197360303034,-4.369615613092276
VIXGAM_clean,1.0,1.7721351183667247e-11,-7.690730980489189,-10.75150316793209
VIXGEQ_clean,1.0,2.2149034412742986e-11,-6.032006985589522,-10.654645202098164
IYICUP_clean,0.0,2.3189726188117192e-05,0.9866192892110973,-4.634704379248681
INOVEN_clean,1.0,0.00015685811764585257,0.9792868978145322,-3.804493000985525
MIFGEP_clean,1.0,3.6082023858346507e-06,0.9924980314332635,-5.4427091106572245
BUSRUE_clean,0.0,9.665147578585486e-06,0.9952906133173886,-5.014791510277332
UMESIQ_clean,1.0,6.234319226985527e-05,0.9919207651114379,-4.2052109635335535
YAPRUE_charged,0.0,2.9624571162996066e-05,0.9314500216400409,-4.528347927661753
NIKYOW02_clean,1.0,3.074848526194547e-11,-2.4873834447697085,-10.51217627366358
ESURER01_clean,1.0,2.281594088015785e-05,0.9887861146804283,-4.64176161715495
DONNAW_clean,1.0,7.489777806782122e-05,0.9704044407998054,-4.125531065974736
WAVQUH_clean,0.0,2.3308714320929804e-05,0.9787955604541154,-4.632481680950668
ESURER_clean,1.0,2.7335422482633762e-05,0.9671273517812807,-4.563274209482004
BERQIA_clean,0.0,1.8236533488501112e-07,0.9841118157919476,-6.73905771150609
NAHDIM_clean,0.0,5.364082850540706e-09,-0.26293404515862195,-8.270504522905679
ULILEI_clean,0.0,2.5573472710702285e-05,0.8263093760159912,-4.592210293612688
KIBXUP_charged,1.0,4.48707924932213e-11,-4.309119418877391,-10.34803626003248
GAJZOI_clean,1.0,8.529814475578365e-06,0.997214162829077,-5.06906041468345
RUQVEF_clean,1.0,3.057517717246404e-05,0.9967380101724318,-4.5146310176996725
ARUYES_clean,1.0,3.7729381223102034e-05,0.9964760116549489,-4.423320317343292
CUKXOW_clean,1.0,1.2443990334675766e-05,0.9861108457660906,-4.905040334882413
ZEDZAL_clean,0.0,9.16070052614222e-06,0.9920065362231241,-5.038071314213682
XANMUX06_clean,1.0,1.8827936497059342e-05,0.9854687990502633,-4.72519727515316
TUTHOG_clean,1.0,2.4621897298680403e-05,0.9856970016588413,-4.608678484524138
WOTSEF_clean,1.0,2.8342374095572937e-05,0.9915875943475885,-4.547563773939565
SAHYAD_charged,0.0,1.147431716434405e-05,0.995397657037482,-4.94027314985006
YEKQOW_clean,0.0,4.148703898939948e-06,0.995452877564435,-5.382087560506143
AFOTUL_clean,1.0,3.4301101338413597e-06,0.9752758758261038,-5.4646919354232075
EXOFIH_clean,1.0,5.6662964554453663e-05,0.9917138544346591,-4.246700707331293
ESURER03_clean,1.0,2.974036502746204e-05,0.9539079594874982,-4.526653705335261
DIKPOD_clean,1.0,4.889044225954977e-11,-6.302686650691104,-10.310776034120634
AMILOY_clean,0.0,2.1013325223061952e-05,0.9350521268696868,-4.677505217857776
ODODES_clean,1.0,2.1639812900710643e-05,0.9992534456222787,-4.664746498488768
IZEWAN_clean,1.0,2.8100697984481873e-05,0.99870212336903,-4.551282892655625
GEDQOX_clean,1.0,0.00015665090931686422,0.9932513245077769,-3.805067079811001
AVEMAQ_clean,1.0,3.076738320756852e-05,0.998039560452183,-4.511909439301462
KEXPIO_clean,1.0,2.302051544284192e-11,-6.99711677086809,-10.637884956489206
SAHYAD_clean,1.0,1.050245995449983e-05,0.9966555321478462,-4.978708965735974
IFEQAN_clean,1.0,8.829720622183896e-05,0.9984600943003666,-4.054053037550789
ULUVUT_clean,1.0,8.667506154398587e-05,0.9976591473743491,-4.062105841298863
XEXMAQ_clean,1.0,8.899530910392926e-06,0.9970269024197121,-5.050632884186193
OYOVOP_clean,0.0,1.466587342397378e-05,0.9541220573363695,-4.833692067568074
XALBES_clean,0.0,2.2434001824366756e-06,0.7859669040896536,-5.649093249144655
UWODAN_clean,0.0,3.937619230803265e-05,0.9800768797723942,-4.404766282600195
ZAVRIZ_clean,0.0,5.66659333105047e-06,0.9994965011759901,-5.246677953834247
NOHSUA_clean,0.0,9.194139078617467e-06,0.9939386575650324,-5.036488931016504
c5nj01930c_c5nj01930c2_clean,0.0,1.4154705781598733e-05,0.9870050150874833,-4.849099153409872
FIZPOV_clean,1.0,0.00014246787935691968,0.9989916270646115,-3.8462830401500794
SOTTUR_clean,1.0,4.200716498616248e-10,0.10227882275593603,-9.376676627493476
XADGOA_clean,1.0,3.817345197153982e-05,0.9981170840552579,-4.418238565636299
NEVVIU_clean,1.0,4.473119126995679e-05,0.9974998890683169,-4.349389535650739
COMZAH_clean,0.0,7.044129418269074e-11,-1.4067961333238648,-10.152172673556011
DANROC_clean,0.0,6.1575711441293026e-09,-0.4467525135495838,-8.210590561653003
DALTAO_clean,1.0,3.326305100939793e-06,0.9951765853573956,-5.47803791820203
REKZIR_clean,0.0,6.725900519958073e-11,-1.3621077365520855,-10.172249560445822
SOZGIZ_clean,0.0,0.00011692703040672968,0.9970091943283098,-3.9320850799460128
ULIMIN_clean,0.0,1.1933324406120341e-11,-3.521425189681648,-10.923238552967474
POSGAH_clean,1.0,5.8132986338706076e-05,0.9925065513739477,-4.235577366410412
TEXTOH_clean,1.0,1.97744051635506e-05,0.9385215582960055,-4.703896571702502
PANYOU_charged,1.0,3.3911583127857776e-05,0.9946355374238026,-4.469651935151318
EMAGAB_clean,1.0,1.024788780389208e-05,0.9907112193355295,-4.98936563798793
CUNWEO_clean,1.0,2.3306774395274963e-05,0.9975241632545571,-4.632517827692057
RESZIA_clean,0.0,8.470856806154802e-06,0.9798051141660981,-5.0720726596379295
IJOMOJ06_clean,1.0,5.183651519063412e-08,0.997178661825688,-7.285364202437399
XAKYUE_clean,0.0,3.012398165409314e-06,0.7914009146978539,-5.52108762556175
VIXGAM01_clean,1.0,2.073251905775251e-11,-7.031142346004637,-10.683347926733152
XOQXEH_clean,1.0,2.4409369783527268e-11,-5.33833247852742,-10.61244343332635
LACJAC_clean,1.0,1.5391080811046776e-10,-5.491331445801363,-9.812730881546548
QAGTOH_clean,1.0,9.687429130234676e-06,0.990654904146904,-5.01379146161705
ODODIW_clean,1.0,2.533246418883435e-05,0.9712943204487424,-4.596322562615257
AMUFOF_clean,1.0,3.2188201983214094e-05,0.9860075502313351,-4.492303282108346
LEJKIW_clean,1.0,1.0638836906711347e-06,0.9951200583254829,-5.973105848789809
LOQSIU_clean,0.0,2.14725781084309e-07,-0.37361496980613285,-6.668115808798655
AFOVEX_clean,1.0,3.297762590549526e-06,0.9968479169138579,-5.481780612889664
VUWRUC_clean,1.0,1.8219218595324143e-05,0.9762535630223387,-4.73947025343416
LUFNAC_clean,1.0,3.3874347732438684e-05,0.9971438773583773,-4.470129058595173
EXOTUH,1.0,2.723584001800553e-05,0.992862437353901,-4.5648592255107845
RAZYOI_clean,1.0,5.848241129408774e-05,0.9978303490953342,-4.2329747292422715
j.jssc.2016.09.008_mmc7_clean,1.0,5.059182927050304e-12,-11.102434124968529,-11.2959196173354
JEDJUY_clean,1.0,1.44976405950711e-05,0.9980364515173009,-4.838702670862728
MIFGEP01_clean,1.0,3.2528381686249333e-06,0.9993389782482013,-5.487737542688471
OVUCOY_clean,1.0,2.4985928063017802e-05,0.987223376815032,-4.602304514736023
AFOVOH_clean,1.0,3.394776538565102e-06,0.9974594673519394,-5.469188807911351
MAKRAU_clean,0.0,9.743846207581737e-06,0.9881891690049267,-5.011269579362853
ATICEL_clean,1.0,1.088751352652188e-07,0.9959998063368966,-6.963071292421464
NEVVAM_clean,1.0,3.92020889291997e-05,0.988676653738019,-4.406690790473084
MIMSOS_clean,0.0,1.8418502294369708e-05,0.9613329311010762,-4.734745687479865
LOSYAV_clean,1.0,6.491464221876599e-08,0.9879611023449092,-7.187657332204508
MONQIR_clean,1.0,1.753766857984228e-10,-8.431920858668073,-9.7560281413125
XEXLOD_clean,1.0,6.516780872521124e-06,0.9690441608561599,-5.1859668819589615
WUWRAI_charged,0.0,6.961304984099099e-10,-1.792431757665649,-9.157309338799218
SAHYIL_charged,0.0,4.633382315622655e-06,0.9936690180604941,-5.334101863251426
HAKTAR_clean,1.0,1.3855594745704863e-07,0.9948279431676659,-6.858374827569654
GAJZIC_clean,1.0,9.721498421512588e-06,0.9990315056996748,-5.012266790007902
XOHFIK_clean,1.0,3.699577447330445e-08,0.9886214562588483,-7.431847876682293
MUGHED_clean,1.0,2.956073699378136e-05,0.9945990384493284,-4.529284742525437
BUCSIC01_clean,0.0,2.1284879862198563e-11,-9.232939409846368,-10.671928796759172
OTODOS_clean,0.0,1.9496077153738586e-05,0.9984258752383153,-4.710052765143776
UMODEH13_clean,0.0,0.00010434111708740573,0.9722603400175592,-3.981544517984555
ZAVQIY_clean,1.0,3.1584254249305847e-06,0.9928437445334953,-5.500529372979995
TIXMIX_clean,1.0,1.4719059845193436e-05,0.9803170443387857,-4.832119928930871
YILJUA_clean,1.0,1.4892936247496516e-05,0.9991510580797577,-4.827019669583618
WIRMOB_clean,0.0,5.257464603367177e-07,0.6541873257647629,-6.279223642581549
ONUQOE_clean,1.0,3.166946648669969e-05,0.9882435704628112,-4.499359252821141
YAVSOG_clean,1.0,3.5879121319777425e-06,0.9637952451667272,-5.4451582013761275
ESUVOF_clean,0.0,3.26196723402705e-05,0.9283449533647602,-4.486520405696943
VOCQAF_clean,0.0,5.13316377418761e-07,0.9964845098355213,-6.289614879302203
CUWWEY_clean,1.0,9.06488778763873e-06,0.9991859533012879,-5.042637567576297
VEDFER_clean,1.0,2.75178230458995e-06,0.9962794466397309,-5.560385926415792
VIYTAA_clean,1.0,2.425880364839536e-06,0.9988953400625826,-5.6151306206875695
FIQYUA_clean,1.0,3.688424712320441e-10,0.8941176547046478,-9.43315907688162
NIMTAE_clean,0.0,2.1277847787659133e-05,0.8275637827102946,-4.672072302185878
DUBKAO_clean,0.0,3.136386621952748e-05,0.9433099139598768,-4.503570407265899
JUMDAY_clean,1.0,9.528581650844894e-05,0.9970152934168225,-4.020971740185833
FULQUZ_clean,1.0,0.00012820129444349228,0.9902865792558099,-3.892107589740542
EPEWAY01_clean,1.0,3.712979405675659e-05,0.9921812623488772,-4.430277459614731
QIXNIW_clean,1.0,2.2577625567084605e-05,0.9760023622861259,-4.646321733683657
ITIWUE_clean,1.0,8.819059955017621e-06,0.9942233401122819,-5.054577704902912
HURGOR_clean,0.0,9.233267181666175e-06,0.9870962489475578,-5.03464459714333
NAWDUN_clean,0.0,2.8053725563827943e-05,0.9992501774436793,-4.552009455820576
VEDGIW_clean,1.0,1.1645413221830574e-05,0.9793758803793119,-4.933845096500118
FUNCAT_clean,1.0,1.9337879214360277e-06,0.9705458315995658,-5.713591156726871
OKIWUB_clean,1.0,4.8555705680504e-06,0.9771264654308334,-5.313759729711413
OKIWUB_charged,0.0,4.1187479837724756e-06,0.9319194694778772,-5.385234780659597
UJEDIX_clean,1.0,6.73689710326983e-10,-4.508660744136643,-9.17154008584064
HIHJUF,1.0,0.0001547813750334435,0.9899760543346003,-3.810281299511283
UMODEH12_clean,0.0,4.828057206772179e-05,0.8948459973972758,-4.3162275926678335
ZARLOV_clean,0.0,8.002373560408207e-06,0.9994602329424622,-5.096781179095835
ZAVRAR_clean,1.0,4.6427767983388705e-06,0.943794931589152,-5.333222194554766
IGUCEU_clean,0.0,4.826748214914731e-07,0.9940567307841841,-6.316345355360959
GIYTIS_clean,1.0,2.5698514243107295e-05,0.9901307825987509,-4.5900919846326085
LALFUB_clean,1.0,3.799858497767844e-05,0.9937733933709867,-4.420232575694458
VOFFED_clean,0.0,3.871775988306188e-05,0.9994269531636724,-4.412089777876259
NEVQAH,1.0,4.216296230703784e-05,0.9918663876071382,-4.375068883839036
VEJYIT_clean,1.0,2.580672413530061e-05,0.9802678785384519,-4.588267120611326
ZAVQUK_clean,0.0,4.173749461416234e-06,0.997688204574983,-5.379473623979256
OJOSEN_clean,1.0,6.436647368635943e-06,0.9983569332443857,-5.191340283018075
ITIWUE_charged,0.0,7.915475211108069e-06,0.9754886535624738,-5.101523006844996
SOZGOF_clean,0.0,5.4481683452372356e-05,0.99172984624189,-4.263749481440715
SAHYIL_clean,1.0,4.752608278669168e-06,0.9955429882513464,-5.323067979819102
ESUSIW_clean,1.0,2.776327331484069e-05,0.9903506803653298,-4.556529331489279
AMIMAL_clean,0.0,2.1529770663310152e-05,0.8640754615171695,-4.66696059628842
BAKYOE_clean,1.0,4.880246078053435e-05,0.9939497125935838,-4.31155827888944
GITTUZ_clean,0.0,9.632908481981612e-06,0.9871945071872407,-5.01624256573472
AMILUE_clean,1.0,2.7412164328006353e-05,0.9960996930544629,-4.562056673376879
UHAXUW_clean,1.0,7.847135820318626e-11,-8.944081779005064,-10.105288830441053
PEMGIZ_charged,0.0,1.056608286801199e-06,0.9844979757114,-5.976085987537097
CEMYUQ_clean,1.0,3.431811781067606e-08,0.6548208683730253,-7.464476539204825
DEBWEO_clean,0.0,3.636418760937214e-05,0.9979356110055205,-4.43932611029818
ATOGEV_clean,1.0,1.5670604200224948e-05,0.9419564001896851,-4.804914258428347
ITIWOY_clean,1.0,8.994193878111184e-06,0.9977178041118547,-5.046037755050673
ZIF-2,1.0,3.311156562090024e-05,0.9960460184305336,-4.4800202839280105
WUNVIL_clean,1.0,2.7167204841900856e-06,0.9979362080744356,-5.565955042634184
UZIZUZ_clean,0.0,3.966865002284711e-11,-1.4700134766508408,-10.401552578895755
FEGNIQ_clean,0.0,9.044148263369533e-06,0.9755063274553594,-5.043632326751769
